,Dec,Name,Proj1,Proj2,RA
4493,10.35593,SDSSJ125452.14+102121.3,83.750206,-13.281649,193.717276
4494,6.272736,SDSSJ125748.79+061621.8,39.517937,64.2638,194.453299
4495,7.450945,SDSSJ125407.91+072703.4,2.998595,45.046246,193.532972
4496,7.451408,SDSSJ125251.95+072705.0,-29.023855,38.326447,193.216485
4497,7.522946000000001,SDSSJ125811.06+073122.6,-44.827072,24.744425,194.546124
4498,9.490806,SDSSJ130112.72+092926.9,-62.01448,26.62767,195.303003
4499,9.866368,SDSSJ125706.75+095158.9,-16.725374,2.8448699,194.278142
4500,10.625109,SDSSJ130211.89+103730.3,-59.596825,-31.64901,195.549566
4501,10.588647,SDSSJ130316.88+103519.1,-51.944088,-14.918439,195.82034
4502,10.691424000000001,SDSSJ130504.35+104129.1,-16.953382,62.789364,196.268133
4503,7.425642,SDSSJ130440.58+072532.3,48.30543,43.020966,196.169096
4504,6.924860000000001,SDSSJ130017.99+065529.4,-49.03706,49.02074,195.074995
4505,6.280924,SDSSJ125848.10+061651.3,2.5785542,-72.459145,194.700431
4506,6.523295,SDSSJ125905.42+063123.8,-28.364847,6.1163373,194.77258700000002
4507,7.667014,SDSSJ130526.89+074001.2,52.904224,2.2478492,196.362074
4508,7.3746350000000005,SDSSJ131518.31+072228.6,-0.42501473,-7.5296926,198.826317
4509,6.726033999999999,SDSSJ131331.84+064333.7,-51.535973,67.99337,198.382691
4510,7.116453,SDSSJ131051.87+070659.2,-41.199963,-36.662724,197.716135
4511,8.394912,SDSSJ130755.81+082341.6,0.3203465,0.2756186,196.982565
4512,8.096635000000001,SDSSJ130558.46+080547.8,70.03163,-27.478748,196.49358999999998
4513,7.760407000000001,SDSSJ131028.07+074537.4,68.68965,20.112623,197.61697
4514,7.566174,SDSSJ131058.16+073358.2,-28.197018,35.093094,197.742368
4515,8.454445,SDSSJ131103.49+082716.0,63.79895,3.18647,197.76457299999998
4516,7.896474,SDSSJ131101.56+075347.3,29.711475,-49.527317,197.756518
4517,7.9671330000000005,SDSSJ131253.70+075801.6,-6.4150963,-76.49641,198.22378999999998
4518,8.519527,SDSSJ131051.98+083110.2,7.2672796,27.323162,197.71661
4519,9.641252,SDSSJ130953.87+093828.5,10.397175,-35.111588,197.474474
4520,10.627056,SDSSJ130900.18+103737.4,4.2877464,11.4604435,197.250784
4521,9.950255,SDSSJ131450.80+095700.9,-35.137337,24.48377,198.711692
4522,6.956092999999999,SDSSJ131405.62+065721.9,-37.615967,-12.668779,198.52342099999998
4523,7.946414,SDSSJ131932.02+075647.0,35.879654,-63.268997,199.883447
4524,9.599322,SDSSJ132319.72+093557.5,71.44089,7.4089127,200.83219499999998
4525,9.29047,SDSSJ131822.38+091725.6,-14.591766,-51.943146,199.593251
4526,8.943403,SDSSJ131427.12+085636.2,-34.290836,-25.049273,198.613022
4527,9.305726,SDSSJ131315.96+091820.6,44.58904,-29.053349,198.316521
4528,10.397048,SDSSJ131335.28+102349.3,-29.547266,-20.159824,198.397
4529,10.306199000000001,SDSSJ131738.46+101822.3,33.391476,30.861795,199.410271
4530,10.835481,SDSSJ132039.37+105007.7,-37.19517,47.434265,200.164077
4531,6.444444,SDSSJ133034.26+062639.9,-0.56782705,-48.654892,202.642761
4532,6.318469,SDSSJ132816.47+061906.4,-18.656605,9.231271,202.068649
4533,6.479444,SDSSJ132501.50+062845.9,-13.972151,-48.364906,201.256282
4534,6.6779850000000005,SDSSJ132201.04+064040.7,38.517906,-31.955467,200.504346
4535,6.616489,SDSSJ132054.82+063659.3,2.501404,-77.848465,200.22843600000002
4536,7.306147,SDSSJ132138.13+071822.1,25.131132,-33.54209,200.40891399999998
4537,7.255851,SDSSJ132211.11+071521.0,32.666054,-51.16963,200.54631899999998
4538,7.537625,SDSSJ132150.05+073215.4,7.042778,-32.078217,200.458577
4539,7.311298,SDSSJ132616.94+071840.6,-46.59377,69.85104,201.570604
4540,7.606733,SDSSJ132558.08+073624.2,-69.890656,-16.978516,201.492028
4541,8.890837,SDSSJ132807.92+085327.0,45.469833,13.466464,202.033008
4542,8.678371,SDSSJ132602.49+084042.1,-3.0700812,-31.360851,201.510396
4543,9.281704,SDSSJ132401.68+091654.1,25.373802,4.9721875,201.007034
4544,9.015362,SDSSJ132241.65+090055.3,35.840744,48.999695,200.673546
4545,10.610505999999999,SDSSJ132352.51+103637.8,-51.895084,-32.797886,200.968797
4546,10.086119,SDSSJ132905.64+100510.0,-21.99448,38.092216,202.273501
4547,6.210414,SDSSJ133822.00+061237.4,-46.612072,-50.756416,204.591691
4548,6.0468779999999995,SDSSJ133825.22+060248.7,-56.641014,59.912178,204.60511499999998
4549,6.560653,SDSSJ133658.19+063338.3,5.790914,-25.854382,204.24246399999998
4550,6.351497,SDSSJ133339.09+062105.3,2.9982672,67.279175,203.412891
4551,6.434347,SDSSJ133219.64+062603.6,-2.3992994,-45.71697,203.08183400000001
4552,6.396932,SDSSJ133029.84+062348.9,25.828415,11.590606,202.624351
4553,8.06741,SDSSJ133224.21+080402.6,0.12828608,-16.396435,203.100886
4554,7.454505,SDSSJ133610.79+072716.2,20.252783,28.086794,204.044988
4555,8.401182,SDSSJ133532.64+082404.2,64.39227,-37.883926,203.886031
4556,7.913527,SDSSJ133913.12+075448.6,5.741845,6.0471363,204.804691
4557,8.777358,SDSSJ133802.31+084638.4,-42.829082,-20.73934,204.509649
4558,8.79443,SDSSJ133210.69+084739.9,14.503624,-22.542717,203.044571
4559,9.869677000000001,SDSSJ133818.02+095210.8,68.08271,-35.072334,204.575095
4560,10.345023,SDSSJ133856.91+102042.0,10.020181,-20.31966,204.737166
4561,6.140915000000001,SDSSJ134619.78+060827.2,-52.986507,43.81692,206.582451
4562,6.119924,SDSSJ134731.66+060711.7,-22.057045,-17.755371,206.88193
4563,6.186032,SDSSJ134308.06+061109.7,66.34116,-37.76672,205.783611
4564,6.277723,SDSSJ134023.25+061639.8,28.942526,0.6788372,205.096915
4565,7.367906,SDSSJ133957.43+072204.4,-29.940678,73.67881,204.989326
4566,7.06234,SDSSJ133946.29+070344.4,-64.60459,-40.10895,204.94288999999998
4567,6.977272,SDSSJ134132.65+065838.1,-50.24144,51.045364,205.386065
4568,7.2645029999999995,SDSSJ134424.79+071552.2,-51.930393,55.38437,206.103309
4569,7.464189999999999,SDSSJ134506.72+072751.0,-2.2582743,17.801874,206.278027
4570,7.646789,SDSSJ134536.04+073848.4,41.993214,-66.12762,206.40018799999999
4571,8.861377000000001,SDSSJ134518.45+085140.9,33.751938,-63.33455,206.326905
4572,9.485603,SDSSJ134153.89+092908.1,74.591225,-30.855011,205.474577
4573,9.747038,SDSSJ134303.59+094449.3,78.3303,-4.087912,205.764972
4574,10.429105999999999,SDSSJ134348.36+102544.7,1.7086091,-20.282736,205.951515
4575,6.463208,SDSSJ135628.18+062747.5,-55.533176,31.954313,209.11745200000001
4576,6.018667,SDSSJ135032.88+060107.2,33.576202,-26.597948,207.637017
4577,8.418946,SDSSJ135219.01+082508.2,8.597139,33.32574,208.07923300000002
4578,7.314083999999999,SDSSJ135348.69+071850.7,-57.190514,32.856594,208.452913
4579,7.115075,SDSSJ135353.66+070654.2,21.215647,64.9864,208.47358899999998
4580,8.162728,SDSSJ135358.83+080945.8,72.71372,1.220375,208.49513000000002
4581,8.084611,SDSSJ135352.50+080504.5,-22.484558,17.81078,208.468775
4582,8.273936,SDSSJ135442.61+081626.1,-62.600773,-4.4035583,208.677542
4583,9.15917,SDSSJ135202.87+090933.0,36.031948,-53.960968,208.011999
4584,9.977714,SDSSJ134958.84+095839.7,-51.100945,25.280079,207.495191
4585,9.788636,SDSSJ135101.10+094719.0,24.401247,-53.2042,207.754618
4586,7.693652,SDSSJ140207.65+074137.1,38.302788,39.58334,210.531892
4587,8.777749,SDSSJ140332.94+084639.8,33.44079,40.909924,210.887277
4588,8.032896000000001,SDSSJ135748.39+080158.4,-8.454146,-18.52364,209.451664
4589,9.477258,SDSSJ135555.86+092838.1,-65.26114,3.7806027,208.982753
4590,9.503772999999999,SDSSJ135608.32+093013.5,81.23308,-21.603603,209.034707
4591,9.919231,SDSSJ140012.05+095509.2,-39.18376,-50.196438,210.05021499999998
4592,9.574997,SDSSJ140030.80+093429.9,-62.182583,-28.060995,210.12834500000002
4593,5.80806,SDSSJ135620.83+054829.0,-63.018158,42.015537,209.086795
4594,7.76958,SDSSJ135655.38+074610.4,70.045235,7.6229033,209.230783
4595,7.637028,SDSSJ135838.96+073813.3,15.944886,-16.103352,209.662359
4596,6.973267999999999,SDSSJ135928.87+065823.7,-42.262142,64.81474,209.870325
4597,7.226916,SDSSJ135919.58+071336.8,-56.10415,-6.196003,209.831614
4598,7.462097999999999,SDSSJ135908.42+072743.5,-37.822823,52.33921,209.785096
4599,8.197268,SDSSJ140535.82+081150.1,-25.635876,31.651394,211.399279
4600,9.99203,SDSSJ140515.42+095931.3,11.264794,-40.239906,211.31425499999997
4601,9.285665,SDSSJ140606.65+091708.3,76.18165,1.4021915,211.527732
4602,9.220821,SDSSJ140649.29+091314.9,69.54225,23.452196,211.705377
4603,9.689463,SDSSJ140636.12+094122.0,-54.690426,-34.171017,211.65051699999998
4604,9.60096,SDSSJ140826.73+093603.4,61.492023,-13.616259,212.11139300000002
4605,7.905719,SDSSJ141232.97+075420.5,1.6586969,72.94265,213.137383
4606,8.978213,SDSSJ141009.53+085841.5,71.49597,-16.365032,212.539745
4607,9.692117,SDSSJ141247.58+094131.6,58.35677,-25.764345,213.19827400000003
4608,8.935192,SDSSJ141543.49+085606.6,39.22449,-44.087933,213.93124300000002
4609,9.737924000000001,SDSSJ141539.11+094416.5,-3.4109788,69.29394,213.912969
4610,8.874462,SDSSJ141851.06+085228.0,-35.7804,0.2830924,214.712778
4611,8.271378,SDSSJ142611.26+081616.9,38.58709,-35.217876,216.54695499999997
4612,9.025464999999999,SDSSJ142108.52+090131.6,42.45793,-2.6820257,215.28551299999998
4613,9.340764,SDSSJ142500.96+092026.7,36.07355,27.329569,216.25402599999998
4614,8.225959,SDSSJ143631.10+081333.4,-31.996372,67.31533,219.129589
4615,7.795329,SDSSJ143505.76+074743.1,0.11621543,-8.088425,218.774035
4616,8.708508,SDSSJ142829.53+084230.6,-52.184647,63.257088,217.123048
4617,8.659742999999999,SDSSJ142951.93+083935.0,-22.72655,64.71997,217.46640299999999
4618,8.831023,SDSSJ143042.31+084951.6,25.368494,-51.17633,217.67630499999999
4619,8.610302,SDSSJ143300.53+083637.0,35.21002,-31.011173,218.252244
4620,8.447711,SDSSJ143312.55+082651.7,-48.73875,-51.851406,218.302315
4621,8.816525,SDSSJ143515.80+084859.4,33.843884,-14.311846,218.815873
4622,8.487903999999999,SDSSJ143620.43+082916.4,-19.26697,64.62225,219.085127
4623,8.323269,SDSSJ143645.90+081923.7,15.289769,62.240063,219.19128500000002
4624,8.165725,SDSSJ144006.35+080956.6,6.7507763,-8.217777,220.026479
4625,8.489360000000001,SDSSJ144116.89+082921.6,45.04412,13.153419,220.320391
4626,7.053884,SDSSJ145543.50+070313.9,37.906364,3.4384315,223.931288
4627,8.562105,SDSSJ145047.12+083343.5,-59.02492,28.18851,222.69634700000003
4628,7.103330000000001,SDSSJ150231.68+070611.9,-48.96266,-57.559147,225.63201899999999
4629,6.843228,SDSSJ150339.45+065035.6,56.87157,-3.7674754,225.91441
4630,6.925978,SDSSJ150054.94+065533.5,8.013077,37.381695,225.22893100000002
4631,7.029027,SDSSJ145811.09+070144.4,30.851154,2.637481,224.546211
4632,7.342587,SDSSJ145704.53+072033.3,-10.890515,-26.66891,224.268898
4633,8.354677,SDSSJ145925.92+082116.8,-46.190006,55.550568,224.858004
4634,8.43212,SDSSJ145832.69+082555.6,-31.969873,27.216156,224.63622999999998
4635,8.428201,SDSSJ150259.91+082541.5,-30.423574,64.71363,225.74966
4636,7.814191,SDSSJ150413.26+074851.0,73.21496,4.9654355,226.05527999999998
4637,7.949674000000001,SDSSJ150951.87+075658.8,14.163094,1.661135,227.466148
4638,6.832392,SDSSJ152209.67+064956.6,4.269562,-16.312555,230.54032599999996
4639,6.735289999999999,SDSSJ151538.89+064407.0,-4.08344,71.01918,228.91206699999998
4640,7.880569,SDSSJ151657.82+075250.0,65.12272,-31.72928,229.240953
4641,7.466938000000001,SDSSJ152307.84+072800.9,73.43179,5.3107386,230.782679
4642,7.32987,SDSSJ152309.80+071947.5,-67.112595,-32.64557,230.79085600000002
4643,7.473159,SDSSJ152919.01+072823.3,62.55407,-13.186308,232.329211
4644,5.161395,SDSSJ153232.65+050941.0,25.812334,31.618187,233.136083
4645,6.374077,SDSSJ153312.60+062226.6,-12.481257,-6.035244,233.302515
4646,6.6288,SDSSJ153152.51+063743.6,21.64,-35.53274,232.96882599999998
4647,7.397933999999999,SDSSJ153209.09+072352.5,21.220835,-44.450603,233.037906
4648,6.903794,SDSSJ153212.99+065413.6,-25.833748,-68.56971,233.05416
4649,6.7576089999999995,SDSSJ153523.95+064527.3,-35.096283,61.392017,233.849831
4650,6.841849000000001,SDSSJ153634.87+065030.6,11.120035,13.450971,234.14530200000002
4651,7.350455999999999,SDSSJ153613.51+072101.6,25.764448,-10.974844,234.05629900000002
4652,6.120233,SDSSJ154710.07+060712.8,-43.414,65.39301,236.791989
4653,6.632594999999999,SDSSJ154017.48+063757.3,-0.74177504,-57.4449,235.07285299999998
4654,6.598938,SDSSJ154202.89+063556.1,-54.511032,-56.753433,235.512048
4655,6.750288,SDSSJ154156.52+064501.0,43.51905,23.43772,235.485536
4656,6.680035,SDSSJ154556.42+064048.1,53.536247,-27.911953,236.485088
4657,7.008344,SDSSJ155702.89+070030.0,-30.272852,10.275341,239.262048
4658,6.427976,SDSSJ160049.23+062540.7,-29.228071,38.68951,240.205155
4659,5.520516000000001,SDSSJ160904.04+053113.8,39.464783,52.83812,242.266871
4660,7.23125,SDSSJ140148.64+071352.4,-23.96858,-51.10779,210.452704
4661,8.044658,SDSSJ140524.41+080240.7,-5.1821113,66.211784,211.351742
4662,6.20907,SDSSJ141344.83+061232.6,1.9718937,-59.363407,213.43680600000002
4663,6.285001,SDSSJ140824.20+061706.0,26.037388,17.408512,212.100872
4664,7.071300999999999,SDSSJ141108.64+070416.6,-27.237696,-6.1110306,212.78602
4665,6.739847,SDSSJ141853.81+064423.4,-1.0530101,55.129425,214.724216
4666,7.154035,SDSSJ141822.93+070914.5,-16.653193,14.002302,214.59555600000002
4667,6.021058,SDSSJ142518.57+060115.8,-23.57559,-35.862305,216.327384
4668,7.555757000000001,SDSSJ141730.92+073320.7,-20.258621,10.669886,214.37885
4669,6.773307000000001,SDSSJ142248.77+064623.9,33.43001,-0.45339328,215.703215
4670,7.04073,SDSSJ142523.96+070226.6,-8.430013,-2.050311,216.34986800000001
4671,7.135078,SDSSJ143328.48+070806.2,-19.790358,-37.918026,218.368671
4672,5.440658,SDSSJ144049.74+052626.3,5.5198092,50.596943,220.20725099999999
4673,5.622547,SDSSJ143848.75+053721.1,30.074478,26.968998,219.70314199999999
4674,7.019342999999999,SDSSJ143407.23+070109.6,-59.169754,-16.676718,218.53012999999999
4675,6.842476,SDSSJ143420.38+065032.9,-53.68228,70.3381,218.58495499999998
4676,6.604314,SDSSJ143344.84+063615.5,-18.818434,-25.150824,218.43687200000002
4677,6.716044,SDSSJ144014.87+064257.7,74.30565,-17.535372,220.06195899999997
4678,6.122633,SDSSJ144420.26+060721.4,43.828075,41.923653,221.084421
4679,5.878838,SDSSJ144008.50+055243.8,-47.870316,6.3434973,220.035417
4680,5.916029,SDSSJ144057.01+055457.7,-39.635273,1.3759308,220.23755099999997
4681,6.920157000000001,SDSSJ144903.19+065512.5,-24.224276,9.681297,222.26332999999997
4682,6.453874,SDSSJ145027.04+062713.9,-35.19263,3.0113792,222.612691
4683,6.217593,SDSSJ145034.50+061303.3,-19.462036,3.859412,222.64378
4684,5.67534,SDSSJ145241.39+054031.2,81.51343,-12.284218,223.172475
4685,5.442825,SDSSJ145134.70+052634.1,-23.79778,46.13441,222.894585
4686,5.493108,SDSSJ145115.24+052935.1,-38.649307,-43.544975,222.81352599999997
4687,5.812663,SDSSJ145714.42+054845.5,-13.682005,-20.770035,224.310104
4688,5.366854,SDSSJ150629.23+052200.6,-40.61695,25.725435,226.621833
4689,5.034553,SDSSJ145814.69+050204.3,8.161178,0.98574454,224.56121299999998
4690,6.042239,SDSSJ150130.93+060232.0,42.003136,-30.711454,225.378902
4691,6.120065,SDSSJ150342.06+060712.2,-49.509174,23.747618,225.92529
4692,6.827436,SDSSJ150456.65+064938.7,9.219047,-22.484251,226.23605899999998
4693,4.835481,SDSSJ151349.55+045007.7,57.13039,-60.578625,228.45647200000002
4694,5.212319,SDSSJ151322.41+051244.3,37.060337,32.658066,228.34339900000003
4695,5.142942,SDSSJ150942.62+050834.5,40.922222,-18.656694,227.427592
4696,5.320261,SDSSJ151706.64+051912.9,-17.924839,-17.873228,229.27769300000003
4697,5.144812,SDSSJ152131.19+050841.3,8.032237,60.41605,230.379962
4698,5.409446,SDSSJ151618.01+052434.0,-20.19352,-52.21556,229.07504500000002
4699,5.644549,SDSSJ152012.56+053840.3,-15.05177,76.941925,230.05237000000002
4700,4.313894,SDSSJ153009.57+041850.0,-21.867783,-60.597248,232.53989900000002
4701,4.954724,SDSSJ152415.96+045717.0,-59.901516,-0.34374312,231.066509
4702,6.168878,SDSSJ152708.63+061007.9,-55.8652,-18.08691,231.78598599999998
4703,5.397661,SDSSJ153506.78+052351.5,80.62603,-22.900806,233.778265
4704,4.4592339999999995,SDSSJ154310.74+042733.2,-41.041534,-5.822379,235.79475499999998
4705,4.648265,SDSSJ153902.55+043853.7,48.20715,-38.75185,234.760663
4706,4.57552,SDSSJ153517.19+043431.8,-15.003691,77.02874,233.821647
4707,5.61815,SDSSJ153859.45+053705.3,-49.21899,-20.603205,234.747746
4708,6.137715,SDSSJ154006.45+060815.7,62.516464,-27.314379,235.026906
4709,4.852109,SDSSJ154236.67+045107.5,-60.03574,1.6982781,235.652831
4710,4.45935,SDSSJ160444.62+042733.6,18.50119,25.320305,241.185944
4711,3.997271,SDSSJ155818.64+035950.1,-13.376553,0.90085495,239.577672
4712,6.000756,SDSSJ160639.68+060002.7,18.298197,21.194262,241.665367
4713,5.162649,SDSSJ160739.96+050945.5,-2.2230065,63.858757,241.916538
4714,34.403338,SDSSJ135948.18+342412.0,-50.951954,40.375576,209.950777
4715,34.442659,SDSSJ135816.53+342633.5,20.185368,-0.04632155,209.568901
4716,33.883089,SDSSJ135839.00+335259.1,32.660774,11.986063,209.662519
4717,33.948339000000004,SDSSJ135540.83+335654.0,-66.1011,-30.701187,208.920147
4718,35.707273,SDSSJ135342.39+354226.1,15.349673,58.53989,208.426656
4719,35.812283,SDSSJ135650.98+354844.2,-47.859184,-39.513153,209.212425
4720,35.630499,SDSSJ135657.56+353749.7,-25.562708,71.80793,209.239843
4721,35.021392999999996,SDSSJ135835.36+350117.0,-58.357475,-27.881392,209.647339
4722,35.187492,SDSSJ135826.38+351114.9,75.5339,-10.904306,209.609935
4723,35.584179999999996,SDSSJ140333.30+353503.0,81.157455,-11.776966,210.888782
4724,33.876728,SDSSJ141449.45+335236.2,18.052406,61.171154,213.70608199999998
4725,33.133437,SDSSJ141100.77+330800.3,-8.011299,6.3360887,212.75322599999998
4726,34.087826,SDSSJ141203.81+340516.1,42.270214,-4.689241,213.01591000000002
4727,33.412955,SDSSJ140647.50+332446.6,-39.67407,-34.913464,211.69792
4728,33.593043,SDSSJ140626.38+333534.9,44.93537,-17.149103,211.60995400000002
4729,34.435945000000004,SDSSJ141117.97+342609.4,20.92875,1.5212961,212.824916
4730,34.252806,SDSSJ141155.26+341510.1,-42.17545,-62.96119,212.98027000000002
4731,35.079376,SDSSJ141355.49+350445.7,47.21584,-42.431538,213.48123700000002
4732,32.872326,SDSSJ142326.05+325220.3,-31.433037,-51.042854,215.858569
4733,34.221182,SDSSJ142437.34+341316.2,30.144075,-14.753823,216.155601
4734,32.371279,SDSSJ143908.98+322216.6,43.33407,3.30454,219.78745
4735,31.574098,SDSSJ143609.14+313426.7,34.234013,-48.894062,219.038106
4736,32.277931,SDSSJ142808.10+321640.5,21.816189,-36.565437,217.033769
4737,31.918315999999997,SDSSJ142909.23+315505.9,-5.0731955,-16.823532,217.28846299999998
4738,32.685134000000005,SDSSJ142730.19+324106.4,-27.518015,69.226395,216.875823
4739,33.026325,SDSSJ142954.70+330134.7,-34.45337,40.18203,217.47792900000002
4740,31.222565999999997,SDSSJ144429.39+311321.2,-3.6798928,-20.494373,221.122498
4741,30.802666,SDSSJ144410.84+304809.5,72.585526,-24.597681,221.045198
4742,31.751371000000002,SDSSJ144317.01+314504.9,-55.401134,-56.844223,220.820885
4743,30.949340000000003,SDSSJ144326.01+305657.6,19.994202,-32.432316,220.858396
4744,31.6171,SDSSJ143941.26+313701.5,-2.486338,23.17366,219.921934
4745,32.570648,SDSSJ143840.83+323414.3,-45.86474,-60.471733,219.670132
4746,32.228761,SDSSJ144138.47+321343.5,-40.072266,-24.649498,220.410307
4747,32.618084,SDSSJ144152.03+323705.1,-48.66317,28.327776,220.466817
4748,30.298985,SDSSJ145505.91+301756.3,-24.348644,26.89508,223.774646
4749,30.293514000000002,SDSSJ145431.88+301736.6,43.879856,14.1162195,223.632852
4750,30.612959000000004,SDSSJ145207.33+303646.6,-3.756498,-24.35199,223.030554
4751,30.100781,SDSSJ145128.05+300602.8,-68.82197,-10.058119,222.866877
4752,30.773488,SDSSJ144757.97+304624.5,-7.2117496,52.20302,221.991581
4753,31.178178999999997,SDSSJ144925.90+311041.4,36.240185,61.851944,222.357935
4754,31.180565,SDSSJ145026.20+311050.0,-25.28328,-32.888927,222.60918999999998
4755,31.604754999999997,SDSSJ145300.54+313617.1,-26.18738,39.519146,223.252254
4756,31.424540000000004,SDSSJ145157.83+312528.3,-41.661465,8.6568165,222.990975
4757,31.943576,SDSSJ145407.09+315636.8,37.170757,-7.0313873,223.529558
4758,30.148596,SDSSJ145952.84+300854.9,-12.060311,52.063698,224.970207
4759,29.804099,SDSSJ145817.78+294814.7,-23.320396,20.372353,224.574111
4760,30.508413,SDSSJ145804.79+303030.2,-16.319056,65.77734,224.51995899999997
4761,30.833696999999997,SDSSJ150208.64+305001.3,-11.0880995,75.29297,225.53601899999998
4762,30.836405,SDSSJ150259.87+305011.0,56.219196,-15.439015,225.749463
4763,28.815873,SDSSJ151022.70+284857.1,52.009186,-53.339535,227.59462000000002
4764,30.346023,SDSSJ151005.56+302045.6,40.97127,37.62023,227.52319599999998
4765,29.25064,SDSSJ150926.51+291502.3,47.516068,-20.821308,227.36047799999997
4766,29.223999,SDSSJ151236.34+291326.3,-43.024952,-55.709343,228.15143700000002
4767,29.86402,SDSSJ151258.43+295150.4,7.0641513,20.665796,228.243466
4768,29.599884000000003,SDSSJ151530.06+293559.5,58.549706,7.709709,228.875291
4769,30.057302000000004,SDSSJ151427.13+300326.2,6.2776613,69.155464,228.61306000000002
4770,28.249792,SDSSJ152303.36+281459.2,25.690617,-2.3733292,230.764006
4771,27.840314000000003,SDSSJ151705.46+275025.1,-65.12562,-17.666386,229.27275299999997
4772,28.839633000000003,SDSSJ152149.12+285022.6,-52.834488,36.48845,230.45470699999998
4773,28.573114,SDSSJ152104.45+283423.2,1.2483311,-7.2408037,230.26856400000003
4774,28.511713,SDSSJ152747.61+283042.1,-65.84586,35.957336,231.948414
4775,26.993954,SDSSJ152634.42+265938.2,-36.619595,-19.771875,231.64345299999997
4776,26.703608000000003,SDSSJ152700.99+264212.9,23.911674,-17.169264,231.754152
4777,28.258371999999998,SDSSJ152723.49+281530.1,73.49892,27.71435,231.84788799999998
4778,28.0123,SDSSJ152643.84+280044.2,1.4823673,-26.991905,231.682691
4779,27.497904,SDSSJ153334.15+272952.4,37.032536,-22.409828,233.39233
4780,25.129331,SDSSJ154106.40+250745.5,-35.20953,65.5644,235.276682
4781,26.159439000000003,SDSSJ154048.85+260933.9,-33.555164,33.34976,235.20358199999998
4782,26.762462,SDSSJ154403.39+264544.8,-53.253597,49.9087,236.01415099999997
4783,26.708043,SDSSJ154335.89+264228.9,-11.106976,5.895214,235.899547
4784,25.871691000000002,SDSSJ154837.27+255218.0,-1.6581885,-44.43745,237.155307
4785,25.103397,SDSSJ155159.24+250612.2,53.183712,-56.222294,237.99686400000002
4786,25.010468,SDSSJ155443.85+250037.6,37.602623,39.771,238.682733
4787,25.377039,SDSSJ155358.10+252237.3,41.571705,-0.89441645,238.49210499999998
4788,24.310493,SDSSJ160213.83+241837.7,-13.426011,-51.37519,240.557645
4789,22.182222,SDSSJ161547.92+221055.9,-1.7292447,-37.534706,243.949684
4790,21.277929,SDSSJ162343.79+211640.5,-66.596825,-23.017363,245.9325
4791,20.720436,SDSSJ162620.40+204313.5,-24.864967,-33.09225,246.585005
4792,41.033182000000004,SDSSJ072722.24+410159.4,35.903263,-40.067352,111.84267
4793,41.223440999999994,SDSSJ072658.54+411324.3,-17.516617,-38.430058,111.74395700000001
4794,41.522539,SDSSJ072411.82+413121.1,38.46419,-32.48232,111.04926200000001
4795,42.227872999999995,SDSSJ072931.24+421340.3,-10.621176,-33.449493,112.380191
4796,42.662779,SDSSJ072940.18+423946.0,63.1865,-36.194534,112.417427
4797,44.102160999999995,SDSSJ072931.66+440607.7,35.87272,-25.567122,112.381927
4798,44.509209999999996,SDSSJ073432.14+443033.1,57.20002,-3.9527228,113.63393
4799,44.661557,SDSSJ073310.25+443941.6,-23.285872,38.53128,113.29274299999999
4800,44.600390000000004,SDSSJ072857.64+443601.4,12.391772,41.85639,112.240199
4801,45.529305,SDSSJ073613.19+453145.4,-29.270168,64.17043,114.054984
4802,45.515981,SDSSJ073954.76+453057.5,-36.21886,-40.45067,114.97820700000001
4803,45.929655,SDSSJ073459.44+455546.7,25.19303,5.8131027,113.747708
4804,47.370810999999996,SDSSJ073500.37+472214.9,-58.46761,7.928212,113.75156100000001
4805,47.673772,SDSSJ074350.33+474025.5,-43.24441,1.4019088,115.959718
4806,48.009268,SDSSJ074942.24+480033.3,58.023216,-17.850164,117.426028
4807,47.829007,SDSSJ074910.94+474944.4,-3.8832107,69.83428,117.295602
4808,49.339646,SDSSJ074729.63+492022.7,12.003576,-65.76286,116.873492
4809,49.029605,SDSSJ074610.46+490146.5,-37.94694,23.663605,116.54359299999999
4810,51.611513,SDSSJ080014.76+513641.4,-45.59273,-12.936401,120.06152
4811,52.203143,SDSSJ080152.13+521211.3,47.003696,-33.674923,120.46723200000001
4812,52.460896999999996,SDSSJ075707.46+522739.2,21.654583,-17.230156,119.28109199999999
4813,53.513084,SDSSJ075407.86+533047.1,-23.729515,-35.1942,118.53278700000001
4814,53.244628000000006,SDSSJ080414.22+531440.6,30.876297,4.812512,121.05928300000001
4815,53.86561999999999,SDSSJ080430.00+535156.2,-64.62558,-15.422068,121.125018
4816,54.491301,SDSSJ080202.79+542928.6,35.142094,9.403864,120.511645
4817,54.86441899999999,SDSSJ080058.76+545151.9,60.67539,16.407326,120.244841
4818,55.739641000000006,SDSSJ080511.29+554422.7,66.81609,-34.6582,121.297054
4819,56.371393999999995,SDSSJ081856.99+562217.0,47.044582,-20.780045,124.737499
4820,56.999118,SDSSJ081359.03+565956.8,-44.504128,16.231197,123.495998
4821,56.715966,SDSSJ081834.06+564257.4,-23.825823,-40.385582,124.64193200000001
4822,57.194221999999996,SDSSJ082651.31+571139.1,52.976704,19.612337,126.713821
4823,57.963207,SDSSJ082403.78+575747.5,9.014562,50.59147,126.015754
4824,57.510861,SDSSJ081743.66+573039.0,50.427647,-23.500813,124.43195
4825,59.742491,SDSSJ082055.08+594432.9,-40.603176,22.448977,125.229514
