col1,Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation_1,_RAJ2000,_DEJ2000,SDSS,RAJ2000,DEJ2000,Plate,MJD,Fiber,z,r_z,DR12,Separation_1a,RAdeg,DEdeg,Speak,e_Speak,Sint,e_Sint,Separation
3428,SDSSJ113508.17+461342.7,173.784052,46.228539,113508.17+461342.7,173.784057617188,46.2285385131836,1.77400004863739,2.0,1.0,1,-26.7283453303022,0.0,0.0,0.0,-27.031002382279,-1.0,45.9046887321355,46.0630228189477,0.0140985113441092,173.78405806,46.22853889,113508.17+461342.7,173.784058,46.228539,1442,53050,52,1.774,DR7Q,DR12,0.014942525315164117,,,,,,,
3429,SDSSJ113348.91+463516.9,173.453792,46.588033,113348.91+463516.9,173.453796386719,46.5880317687988,1.91240000724792,2.0,1.0,1,-26.6405668435658,0.0,0.0,0.0,-27.1185961705386,-1.0,45.8690650773927,46.0831730583472,0.0117231971248618,173.45376111,46.58802806,113348.90+463516.9,173.453761,46.588028,6647,56390,160,1.912,VI,DR12,0.07877983045683583,,,,,,,
3430,SDSSJ112428.89+461757.0,171.120406,46.299175,112428.89+461757.0,171.120407104492,46.2991752624512,2.05399990081787,1048578.0,1.0,1,-27.8301510953457,0.0,0.0,0.0,-26.6837898799044,-1.0,46.37054313985,46.4605894046531,0.0029050470832297,171.12042389,46.29918806,112428.90+461757.0,171.120424,46.299188,6647,56390,478,2.052,VI,DR12,0.06476557287443648,,,,,,,
3431,SDSSJ112505.63+465259.1,171.273462,46.883106,112505.63+465259.1,171.273468017578,46.8831062316895,1.66550004482269,1048578.0,1.0,1,-26.6584742040526,0.0,0.0,0.0,-26.9485673395686,-1.0,45.9337365935112,45.87225641395369,0.0148300891908523,171.27346806,46.88310611,112505.63+465259.1,171.273468,46.883106,1442,53050,319,1.6655,DR7Q,DR12,0.014763363187371892,,,,,,,
3432,SDSSJ112509.64+462615.4,171.290199,46.437616,112509.64+462615.4,171.290191650391,46.437614440918,1.65569996833801,1048578.0,1.0,1,-26.2381075400275,0.0,0.0,0.0,-27.0453888368813,-1.0,45.8193300883756,45.978850031644,0.0190780788639164,171.29019194,46.43761389,112509.64+462615.4,171.290192,46.437614,1442,53050,320,1.6557,DR7Q,DR12,0.018799809173030292,,,,,,,
3440,SDSSJ113849.53+472209.1,174.706403,47.369203,113849.53+472209.1,174.706405639648,47.3692016601563,1.7746000289917,2.0,1.0,1,-27.2516822040417,0.0,0.0,0.0,-26.767614587259,-1.0,46.1668973214463,46.3754907465461,0.0080428082212353,174.70640611,47.36920194,113849.53+472209.1,174.706406,47.369202,1444,53054,466,1.7746,DR7Q,DR12,0.008152446665107305,,,,,,,
3441,SDSSJ114207.80+471931.4,175.532504,47.325397,114207.80+471931.4,175.532501220703,47.3253974914551,1.98090004920959,1048579.0,1.0,1,-27.9912951996735,0.0,0.0,0.0,-26.6298480055115,-1.0,46.431150162482496,46.5130919027951,0.0070090186533883,175.53250111,47.32539694,114207.80+471931.4,175.532501,47.325397,1444,53054,506,1.9809,DR7Q,DR12,0.00732060554500174,,,,,,,
3442,SDSSJ114449.28+474537.7,176.205361,47.760476,114449.28+474537.7,176.205368041992,47.7604751586914,1.96229994297028,2.0,1.0,1,-27.476580578269,0.0,0.0,0.0,-26.7657344983332,-1.0,46.2277099016007,46.4543555228478,0.0173088971450851,176.20536806,47.760475,114449.28+474537.7,176.205368,47.760475,1444,53054,594,1.9623,DR7Q,DR12,0.017318530123746186,,,,,,,
3446,SDSSJ114636.88+472313.4,176.653671,47.387059,114636.88+472313.4,176.653671264648,47.3870582580566,1.89320003986359,10.0,1.0,1,-27.0489502807901,0.0,2.0,25.1361602076731,-26.9695804927306,234.357808620046,46.0366933616367,46.0357522221094,0.002747780651555,176.65367111,47.38705806,114636.88+472313.4,176.653671,47.387058,1446,53080,346,1.8932,DR7Q,DR12,0.0035999999913344186,,,,,,,
3447,SDSSJ115554.15+480328.7,178.975644,48.05798,115554.15+480328.7,178.975646972656,48.0579795837402,1.79460000991821,3.0,1.0,1,-27.5207102259664,0.0,0.0,0.0,-26.7064848912784,-1.0,46.2481960141498,46.4576575810811,0.0073079823083225,178.97564694,48.05798,115554.15+480328.7,178.975647,48.05798,1446,53080,516,1.7946,DR7Q,DR12,0.007218485069105548,,,,,,,
3448,SDSSJ115554.16+483031.9,178.975689,48.508863,115554.16+483031.9,178.975692749023,48.5088615417481,1.85829997062683,1048578.0,1.0,1,-27.4308038623134,0.0,0.0,0.0,-26.705153104366,-1.0,46.2691484097604,46.35219496968129,0.0103686761482078,178.97568694,48.50886611,115554.16+483031.9,178.975687,48.508866,6677,56385,268,1.87,VI,DR12,0.01180648913422907,,,,,,,
1596,SDSSJ150855.76+543551.1,227.232351,54.597534,150855.76+543551.1,227.232345581055,54.5975341796875,1.87030005455017,1.35273475E8,1.0,1,-26.7053361321689,0.0,0.0,0.0,-27.1147164541233,-1.0,45.8990279343132,45.9613577351372,0.0113199170289162,227.23234611,54.59753389,150855.76+543551.1,227.232346,54.597534,793,52370,180,1.8703,DR7Q,DR12,0.010427692573831538,227.2323,54.5975,0.7,0.1,0.8,0.2,0.16283836565060322
3457,SDSSJ121014.50+464218.9,182.560432,46.705254,121014.50+464218.9,182.560424804688,46.7052536010742,2.06089997291565,1048578.0,1.0,1,-27.0245287773623,0.0,0.0,0.0,-27.0047953140816,-1.0,46.0772327112001,46.2144275257518,0.0178210703376439,182.56043111,46.70525611,121014.50+464218.9,182.560431,46.705256,6641,56383,876,2.058,VI,DR12,0.0076114721488897245,,,,,,,
3459,SDSSJ121018.82+480449.2,182.578424,48.080359,121018.82+480449.2,182.578430175781,48.0803604125977,1.83459997177124,3.0,1.0,1,-26.6780213574185,0.0,0.0,0.0,-26.9615775721789,-1.0,46.0067114362768,46.141456986331,0.0156998821669213,182.57843,48.08036,121018.82+480449.2,182.57843,48.08036,1449,53116,590,1.8346,DR7Q,DR12,0.014872959072108555,,,,,,,
3460,SDSSJ121331.51+480929.0,183.38133,48.158073,121331.51+480929.0,183.381332397461,48.158073425293,2.05719995498657,1048578.0,1.0,1,-27.9587807014132,0.0,0.0,0.0,-26.6167078323227,-1.0,46.417989662436,46.6657642090753,0.0059575509581106,183.38133194,48.15807306,121331.51+480929.0,183.381332,48.158073,1449,53116,636,2.0572,DR7Q,DR12,0.00480296021059114,,,,,,,
3465,SDSSJ121952.54+465425.7,184.96893,46.907151,121952.54+465425.7,184.968933105469,46.9071502685547,1.84959995746613,11.0,1.0,1,-27.1238468261975,0.0,2.0,21.3360554260837,-26.8232753582306,142.033074847479,46.1449788121297,46.3578694034169,0.0080789395927104,184.96893306,46.90715,121952.54+465425.7,184.968933,46.90715,1451,53117,143,1.8496,DR7Q,DR12,0.008209773507969632,,,,,,,
3523,SDSSJ131716.57+470639.0,199.319048,47.110853,131716.57+470639.0,199.319046020508,47.1108512878418,1.80120003223419,1048586.0,1.0,1,-26.525982741102,0.0,1.0,4.59377156430095,-27.0483763360498,51.3506246816379,45.9012959761355,46.0627158691193,0.0078430875466916,199.31904611,47.11083,131716.57+470638.9,199.319046,47.11083,6625,56386,596,1.815,VI,DR12,0.08294487254426601,199.319,47.1109,6.3,0.1,7.1,0.1,0.20832632994061204
3466,SDSSJ121911.18+470707.6,184.796618,47.118804,121911.18+470707.6,184.796615600586,47.1188049316406,1.90050005912781,1048578.0,1.0,1,-26.6725788945443,0.0,0.0,0.0,-27.0357273709606,-1.0,45.9487501249903,46.1997027294573,0.0067674644916801,184.79661611,47.118805,121911.18+470707.6,184.796616,47.118805,1451,53117,178,1.9005,DR7Q,DR12,0.006079860015052864,,,,,,,
3469,SDSSJ121436.43+481426.5,183.651833,48.240721,121436.43+481426.5,183.651840209961,48.24072265625,1.73559999465942,1048578.0,1.0,1,-26.556739966476,0.0,0.0,0.0,-27.0919714594816,-1.0,45.82906296283689,46.040403468570304,0.0182860668474734,183.65184,48.24072306,121436.44+481426.6,183.65184,48.240723,1451,53117,339,1.7356,DR7Q,DR12,0.01826247211381258,,,,,,,
3475,SDSSJ123505.40+464243.8,188.772534,46.712191,123505.40+464243.8,188.772537231445,46.7121925354004,1.86590003967285,2.0,1.0,1,-27.5297173658679,0.0,0.0,0.0,-26.6206354788654,-1.0,46.3441041358028,46.6377482462732,0.0097044609564674,188.77253694,46.71219306,123505.40+464243.8,188.772537,46.712193,1453,53084,52,1.8659,DR7Q,DR12,0.010328430470748188,,,,,,,
3476,SDSSJ123421.89+470702.3,188.591239,47.117331,123421.89+470702.3,188.591232299805,47.117332458496094,1.70930004119873,1048578.0,1.0,1,-26.6803512799742,0.0,0.0,0.0,-26.8976092509266,-1.0,45.9888280956319,46.3609711569554,0.0172334558001149,188.59123194,47.11733194,123421.89+470702.3,188.591232,47.117332,1453,53084,106,1.7093,DR7Q,DR12,0.017522380993978726,,,,,,,
3478,SDSSJ122700.99+470809.4,186.754153,47.135949,122700.99+470809.4,186.754150390625,47.1359481811523,1.96099996566772,1048578.0,1.0,1,-26.9148871498668,0.0,0.0,0.0,-26.9246843505334,-1.0,46.110484726298,46.3328042553148,0.0070373661327273,186.75415,47.13594806,122700.99+470809.4,186.75415,47.135948,1453,53084,265,1.961,DR7Q,DR12,0.008181428082840524,,,,,,,
3479,SDSSJ122445.83+474037.2,186.190971,47.677008,122445.83+474037.2,186.190963745117,47.6770095825195,1.9811999797821,2.0,1.0,1,-27.7395372894459,0.0,0.0,0.0,-26.6782071943242,-1.0,46.3654993294231,46.5529296210905,0.0184850240934378,186.19096389,47.67701,122445.83+474037.2,186.190964,47.67701,1453,53084,349,1.9812,DR7Q,DR12,0.018431831890959087,,,,,,,
3481,SDSSJ123153.11+474359.6,187.971314,47.733229,123153.11+474359.6,187.971313476563,47.7332305908203,1.78020000457764,3.0,1.0,1,-26.8952212643195,0.0,0.0,0.0,-26.9088604341732,-1.0,46.0321579230169,46.2962932935286,0.0058655173257451,187.97131306,47.73323111,123153.11+474359.6,187.971313,47.733231,1453,53084,493,1.7802,DR7Q,DR12,0.007596229036668414,,,,,,,
2845,SDSSJ131624.27+494522.9,199.101148,49.756367,131624.27+494522.9,199.101150512695,49.7563667297363,1.66709995269775,1048578.0,1.0,1,-26.9473179091584,0.0,0.0,0.0,-26.8065319329672,-1.0,46.0696936804294,46.3707489780229,0.0059243181941609,199.10115111,49.75636694,131624.27+494522.9,199.101151,49.756367,1281,52753,586,1.6671,DR7Q,DR12,0.006977222970264099,199.101,49.7564,0.4,0.1,0.4,0.1,0.36994935535070916
3489,SDSSJ123914.03+463715.9,189.808499,46.621084,123914.03+463715.9,189.808502197266,46.6210823059082,1.89390003681183,2.0,1.0,1,-26.6509593128124,0.0,0.0,0.0,-27.0886228238,-1.0,45.8818262099882,46.0751617260935,0.0099844864248803,189.80852194,46.62107389,123914.04+463715.8,189.808522,46.621074,6635,56370,548,1.91,VI,DR12,0.06730564672348459,,,,,,,
3509,SDSSJ130545.73+462417.6,196.440578,46.404898,130545.73+462417.6,196.440582275391,46.404899597168,1.64549994468689,1048579.0,1.0,1,-26.707979366154,0.0,0.0,0.0,-26.8644950420416,-1.0,46.0315476427906,46.1185617603358,0.012070690716222,196.44058194,46.4049,130545.73+462417.6,196.440582,46.4049,1459,53117,161,1.6455,DR7Q,DR12,0.012265298512307558,,,,,,,
3511,SDSSJ130831.39+471030.1,197.130797,47.175055,130831.39+471030.1,197.130798339844,47.1750564575195,1.91419994831085,1048579.0,1.0,1,-26.6373252963339,0.0,0.0,0.0,-27.1165112267217,-1.0,45.8503640473888,46.1283152481877,0.0061872583343701,197.13079806,47.17505611,130831.39+471030.2,197.130798,47.175056,1459,53117,496,1.9142,DR7Q,DR12,0.004352985935438695,,,,,,,
3521,SDSSJ131445.58+460723.7,198.689951,46.12326,131445.58+460723.7,198.689956665039,46.123260498046896,1.69130003452301,1048579.0,1.0,1,-26.3419268780836,0.0,0.0,0.0,-27.0784994272861,-1.0,45.8359989231977,46.0131098071316,0.0142486262678904,198.68995694,46.12326,131445.58+460723.7,198.689957,46.12326,1461,53062,198,1.6913,DR7Q,DR12,0.014971159810703008,,,,,,,
3522,SDSSJ131549.72+473211.1,198.957182,47.536419,131549.72+473211.1,198.957183837891,47.5364189147949,1.71130001544952,1048578.0,1.0,1,-26.6327603472549,0.0,0.0,0.0,-26.9280331508635,-1.0,46.0056747802012,46.1796111937013,0.0044773971334273,198.95718389,47.53641889,131549.72+473211.1,198.957184,47.536419,1461,53062,411,1.7113,DR7Q,DR12,0.00486087440945043,,,,,,,
3532,SDSSJ132318.44+461335.7,200.826868,46.226586,132318.44+461335.7,200.826873779297,46.2265853881836,2.06040000915527,1.35273475E8,1.0,1,-27.1267523367512,0.0,0.0,0.0,-26.958127621559,-1.0,46.1427711884844,46.1616701048264,0.014560939746004,200.82685889,46.22658194,132318.44+461335.6,200.826859,46.226582,6625,56386,228,2.057,VI,DR12,0.02664157789743947,,,,,,,
3533,SDSSJ132405.98+461800.2,201.02492,46.300063,132405.98+461800.2,201.024917602539,46.3000640869141,1.67320001125336,3.0,1.0,1,-26.4332681594467,0.0,0.0,0.0,-27.1039021413809,-1.0,45.7881350773092,45.9837483918186,0.007132104444335,201.02491806,46.30006389,132405.98+461800.2,201.024918,46.300064,1463,53063,399,1.6732,DR7Q,DR12,0.006140369162931046,,,,,,,
3534,SDSSJ132721.93+470855.5,201.841413,47.148768,132721.93+470855.5,201.841415405273,47.1487693786621,1.99660003185272,1048579.0,1.0,1,-27.3534443757267,0.0,0.0,0.0,-26.8095046278052,-1.0,46.2784340759872,46.1937944033004,0.0077014885407023,201.84141694,47.14877611,132721.94+470855.5,201.841417,47.148776,6625,56386,946,1.995,VI,DR12,0.03041957658176999,,,,,,,
3916,SDSSJ132105.45+520350.9,200.272739,52.064157,132105.45+520350.9,200.272735595703,52.0641555786133,2.08170008659363,3145739.0,1.0,1,-27.0913354927596,0.0,2.0,23.3077985048834,-26.9388061850397,202.445179471311,46.1263179396474,46.2666198093375,0.0091077337747146,200.27273611,52.06415611,132105.45+520350.9,200.272736,52.064156,1667,53430,546,2.0817,DR7Q,DR12,0.007552775864211061,200.2726,52.0642,3.4,0.3,4.9,0.4,0.35001645986372854
3538,SDSSJ133546.17+465222.8,203.942401,46.873008,133546.17+465222.8,203.942398071289,46.873008728027294,2.04609990119934,2.0,1.0,1,-27.29691663877,0.0,0.0,0.0,-26.8416037583898,-1.0,46.216105102582,46.370181408359294,0.0076693541147064,203.94239806,46.87300889,133546.17+465222.8,203.942398,46.873009,1463,53063,630,2.0461,DR7Q,DR12,0.008213996275025257,,,,,,,
3547,SDSSJ134628.04+455255.5,206.61684,45.88211,134628.04+455255.5,206.616836547852,45.882110595703104,1.95039999485016,1048579.0,1.0,1,-26.8592683590645,0.0,0.0,0.0,-27.0425376619887,-1.0,45.9678237349357,46.1861343053243,0.0089132391418651,206.61683806,45.88211111,134628.04+455255.5,206.616838,45.882111,6628,56366,822,1.963,VI,DR12,0.006171062387933104,,,,,,,
3551,SDSSJ134917.59+460311.7,207.323305,46.053265,134917.59+460311.7,207.323303222656,46.0532646179199,1.69539999961853,3.0,1.0,1,-26.6138497417606,0.0,0.0,0.0,-26.9901774184284,-1.0,45.89590685830169,46.1874619650174,0.0046486064360274,207.32330306,46.053265,134917.59+460311.7,207.323303,46.053265,1466,53083,335,1.6954,DR7Q,DR12,0.004996723241838764,,,,,,,
3552,SDSSJ135122.00+461828.4,207.8417,46.307904,135122.00+461828.4,207.841705322266,46.3079032897949,1.80739998817444,3.0,1.0,1,-26.9101036387125,0.0,0.0,0.0,-27.0232571394595,-1.0,46.0057481938093,45.9194935837718,0.01348018830074,207.841705,46.30790306,135122.00+461828.4,207.841705,46.307903,1466,53083,416,1.8074,DR7Q,DR12,0.012944749845361385,,,,,,,
3910,SDSSJ132125.49+502843.9,200.356233,50.478864,132125.49+502843.9,200.356231689453,50.4788627624512,1.94169998168945,1048579.0,1.0,1,-26.7742311823773,0.0,0.0,0.0,-27.0399494434204,-1.0,45.92916058294951,46.198441184808,0.0053723957717954,200.35623194,50.47886306,132125.49+502843.9,200.356232,50.478863,1667,53430,89,1.9417,DR7Q,DR12,0.004267112729571925,,,,,,,
1860,SDSSJ124202.89+532804.3,190.512058,53.467869,124202.89+532804.3,190.512054443359,53.4678688049316,2.02040004730225,2.0,1.0,1,-27.133956453009,0.0,0.0,0.0,-26.9639126252826,-1.0,46.0411011529292,46.2855239858217,0.0076541087283981,190.51205389,53.46786889,124202.89+532804.3,190.512054,53.467869,885,52379,576,2.0204,DR7Q,DR12,0.008571938227946644,190.5124,53.4679,0.5,0.1,0.6,0.1,0.752423555619983
3911,SDSSJ132108.87+511112.9,200.286976,51.186934,132108.87+511112.9,200.286972045898,51.1869354248047,1.79149997234344,1048578.0,1.0,1,-26.5745501104727,0.0,0.0,0.0,-27.0426579939439,-1.0,45.8656046932474,46.1290422510155,0.0102914206163371,200.28697194,51.186935,132108.87+511112.9,200.286972,51.186935,1667,53430,106,1.7915,DR7Q,DR12,0.009717120286102051,,,,,,,
3913,SDSSJ131525.37+521903.0,198.855716,52.317508,131525.37+521903.0,198.855712890625,52.3175086975098,1.93089997768402,1048578.0,1.0,1,-27.1456733644439,0.0,0.0,0.0,-26.9120204488829,-1.0,46.0524042989242,46.3174680649305,0.0072887665405603,198.85571306,52.31750889,131525.37+521903.0,198.855713,52.317509,1667,53430,333,1.9309,DR7Q,DR12,0.007519629343194974,,,,,,,
3915,SDSSJ131857.76+522437.1,199.740688,52.410306,131857.76+522437.1,199.740692138672,52.4103050231934,1.66240000724792,1048579.0,1.0,1,-26.1551580989276,0.0,0.0,0.0,-27.0865299299137,-1.0,45.7820023616925,46.0464106301478,0.009745141096699,199.74069194,52.410305,131857.76+522437.0,199.740692,52.410305,1667,53430,409,1.6624,DR7Q,DR12,0.00949311991348755,,,,,,,
3918,SDSSJ132903.00+513652.1,202.262507,51.614484,132903.00+513652.1,202.262512207031,51.6144828796387,1.76520001888275,1048579.0,1.0,1,-27.9075597369701,0.0,0.0,0.0,-26.5087545902092,-1.0,46.4413555500554,46.533279987641,0.0123188748981315,202.262505,51.61448389,132903.00+513652.1,202.262505,51.614484,6738,56424,614,1.765,VI,DR12,0.004470837482054162,,,,,,,
3919,SDSSJ132935.86+513114.8,202.399457,51.520782,132935.86+513114.8,202.399459838867,51.520782470703104,1.71360003948212,1048578.0,1.0,1,-26.5728763724457,0.0,0.0,0.0,-26.9681827194756,-1.0,45.9780239817983,46.0007664523066,0.0065810498398138,202.39946,51.52078194,132935.87+513114.8,202.39946,51.520782,1668,53433,465,1.7136,DR7Q,DR12,0.0067200918806272075,,,,,,,
3920,SDSSJ133439.71+514933.7,203.665475,51.826039,133439.71+514933.7,203.665481567383,51.8260383605957,1.94430005550385,2.0,1.0,1,-26.9651893825427,0.0,0.0,0.0,-27.0442136442089,-1.0,45.9473860780915,45.9791583393005,0.0147925162927225,203.66548194,51.82603806,133439.71+514933.7,203.665482,51.826038,1668,53433,542,1.9443,DR7Q,DR12,0.01598553097886386,,,,,,,
3923,SDSSJ134546.08+514159.7,206.44202,51.699944,134546.08+514159.7,206.442016601563,51.6999435424805,1.77970004081726,3.0,1.0,1,-26.8699869602629,0.0,0.0,0.0,-26.996321495029,-1.0,45.9655157836201,46.1224549002796,0.0077594422844325,206.44201694,51.69994389,134546.08+514159.7,206.442017,51.699944,1669,53433,569,1.7797,DR7Q,DR12,0.006693621853755125,,,,,,,
3926,SDSSJ140710.47+484306.1,211.793637,48.718373,140710.47+484306.1,211.793640136719,48.7183723449707,1.8125,1048579.0,1.0,1,-26.4401004678718,0.0,0.0,0.0,-27.0772695106942,-1.0,45.8568863418188,46.1060794546714,0.0078144274454801,211.79364,48.71837194,140710.47+484306.1,211.79364,48.718372,1671,53446,150,1.8125,DR7Q,DR12,0.00798320444525843,,,,,,,
3927,SDSSJ140548.24+483906.2,211.451024,48.651744,140548.24+483906.2,211.451019287109,48.6517448425293,2.04739999771118,1048579.0,1.0,1,-26.8073098726797,0.0,0.0,0.0,-27.0668600581967,-1.0,45.9721997521238,46.207628999745104,0.0116117253254023,211.45101889,48.651745,140548.24+483906.2,211.451019,48.651745,1671,53446,169,2.0474,DR7Q,DR12,0.012424401317848114,,,,,,,
3928,SDSSJ140638.11+492239.3,211.658832,49.377586,140638.11+492239.3,211.658828735352,49.377586364746094,1.86969995498657,1048579.0,1.0,1,-26.5575451142685,0.0,0.0,0.0,-27.095505446854,-1.0,45.8604655414428,46.1273400980211,0.0077637143108555,211.65882889,49.37758611,140638.11+492239.3,211.658829,49.377586,1671,53446,491,1.8697,DR7Q,DR12,0.0070315689117066565,,,,,,,
3929,SDSSJ140850.60+500942.2,212.210856,50.161735,140850.60+500942.2,212.210861206055,50.161735534668,1.98450005054474,1048578.0,1.0,1,-26.8046238529036,0.0,0.0,0.0,-26.9253334009735,-1.0,46.0651847559925,46.3537017699764,0.0121597280173356,212.21086111,50.16173611,140850.60+500942.2,212.210861,50.161736,1671,53446,527,1.9845,DR7Q,DR12,0.012080097266261056,,,,,,,
3930,SDSSJ141107.83+493558.8,212.782625,49.599667,141107.83+493558.8,212.782623291016,49.599666595459,1.88059997558594,2.0,1.0,1,-27.2300109122518,0.0,0.0,0.0,-26.7782886171086,-1.0,46.1694911801643,46.3454935402259,0.0042451118237402,212.78262306,49.59966694,141107.82+493558.7,212.782623,49.599667,1671,53446,549,1.8806,DR7Q,DR12,0.0046664951140016845,,,,,,,
3931,SDSSJ141306.73+474204.5,213.278071,47.701271,141306.73+474204.5,213.278076171875,47.7012710571289,1.74150002002716,1048578.0,1.0,1,-26.5744198282445,0.0,2.0,77.0901752777177,-27.0673289441843,900.177134747827,45.8941175852085,46.0114250227455,0.0125320338932102,213.27807611,47.70127111,141306.73+474204.5,213.278076,47.701271,1672,53460,289,1.7415,DR7Q,DR12,0.01211392983274797,,,,,,,
3932,SDSSJ141416.33+484503.5,213.568058,48.750974,141416.33+484503.5,213.568054199219,48.750972747802706,2.07450008392334,2.0,1.0,1,-26.9853250291365,0.0,0.0,0.0,-27.0923991674495,-1.0,45.9298302453384,46.1702987029042,0.0100851011007638,213.56805389,48.75097306,141416.33+484503.5,213.568054,48.750973,1672,53460,381,2.0745,DR7Q,DR12,0.01015399192348709,,,,,,,
3933,SDSSJ141345.67+484234.8,213.440306,48.709691,141345.67+484234.8,213.440307617188,48.7096900939941,2.0327000617981,2.0,1.0,1,-27.2145428756502,0.0,0.0,0.0,-26.8889553816234,-1.0,46.179437035744,46.2649774068876,0.0050395325142084,213.44030806,48.70969,141345.67+484234.8,213.440308,48.70969,1672,53460,395,2.0327,DR7Q,DR12,0.005960949900089151,,,,,,,
3934,SDSSJ141651.63+491945.4,214.215125,49.329295,141651.63+491945.4,214.215118408203,49.3292961120606,2.04320001602173,1048579.0,1.0,1,-27.2238870015037,0.0,0.0,0.0,-26.9612483168677,-1.0,46.10522481373351,46.1232172877927,0.0159751667127856,214.21511806,49.32929611,141651.62+491945.4,214.215118,49.329296,1672,53460,411,2.0432,DR7Q,DR12,0.016813045997269876,,,,,,,
3936,SDSSJ141954.76+483952.9,214.978187,48.664706,141954.76+483952.9,214.978179931641,48.6647071838379,1.89199995994568,10.0,1.0,1,-26.5868007861324,0.0,1.0,14.4451302874417,-27.0880288415851,176.909153687799,45.9251715809023,45.8538982190305,0.0173381853829076,214.97818,48.66470694,141954.76+483952.9,214.97818,48.664707,1672,53460,511,1.892,DR7Q,DR12,0.017028586848078082,214.9782,48.6647,27.9,0.2,42.0,0.3,0.030293042555836466
3937,SDSSJ142756.71+473148.4,216.986303,47.530116,142756.71+473148.4,216.986297607422,47.5301170349121,1.97739994525909,2.0,1.0,1,-26.6087340596515,0.0,0.0,0.0,-27.078815082062,-1.0,45.9405239904121,46.1399497596245,0.0136270941837121,216.98629806,47.53011694,142756.71+473148.4,216.986298,47.530117,1673,53462,147,1.9774,DR7Q,DR12,0.01267561124271069,,,,,,,
3938,SDSSJ142437.08+470556.6,216.154505,47.099081,142437.08+470556.6,216.154510498047,47.0990791320801,1.7228000164032,3145739.0,1.0,1,-26.2324173467796,0.0,1.0,199.169738696162,-27.0450010394729,2209.14586877063,45.8476755745317,46.0296727070689,0.0150585583512745,216.15451,47.09907889,142437.08+470556.6,216.15451,47.099079,1673,53462,246,1.7228,DR7Q,DR12,0.014211987843333286,,,,,,,
3939,SDSSJ142322.98+473217.0,215.845788,47.538083,142322.98+473217.0,215.845794677734,47.538082122802706,2.00789999961853,1048579.0,1.0,1,-26.8114358465854,0.0,0.0,0.0,-27.0815359494034,-1.0,45.9820373896404,46.0938525519473,0.0165336789729781,215.8458,47.53810694,142322.99+473217.1,215.8458,47.538107,6752,56366,520,2.01,VI,DR12,0.09118945767457258,,,,,,,
3941,SDSSJ142847.56+480642.3,217.198192,48.111753,142847.56+480642.3,217.198196411133,48.1117515563965,1.86389994621277,2.0,1.0,1,-26.4286621261432,0.0,0.0,0.0,-27.1899366330792,-1.0,45.7486266911541,46.0697471372213,0.0118079665217352,217.19821694,48.11175111,142847.57+480642.3,217.198217,48.111751,6752,56366,742,1.872,VI,DR12,0.06052099605263592,,,,,,,
3426,SDSSJ111719.51+462008.3,169.331304,46.335655,111719.51+462008.3,169.331298828125,46.3356552124023,1.92030000686646,1048578.0,1.0,1,-26.7654856982704,0.0,0.0,0.0,-26.9578977003436,-1.0,46.0757390580313,46.1649900264292,0.0128777093149768,169.33130611,46.33566,111719.51+462008.3,169.331306,46.33566,6686,56389,210,1.921,VI,DR12,0.018673831000780353,169.3314,46.3358,0.5,0.1,0.5,0.1,0.5804730689244131
3942,SDSSJ142959.90+475523.8,217.499587,47.923294,142959.90+475523.8,217.499588012695,47.9232940673828,1.81620001792908,1048579.0,1.0,1,-27.1258459405537,0.0,0.0,0.0,-26.8348497723873,-1.0,46.0959202111637,46.3488144446372,0.0024550899505128,217.49957306,47.92329,142959.89+475523.8,217.499573,47.92329,6752,56366,767,1.817,VI,DR12,0.03671597903076276,,,,,,,
3944,SDSSJ143208.95+475041.0,218.037306,47.844728,143208.95+475041.0,218.037307739258,47.8447265625,1.73870003223419,2.0,1.0,1,-27.0170763035403,0.0,0.0,0.0,-26.7893885608806,-1.0,46.1016610532888,46.3249448771014,0.0066662922913575,218.03730806,47.84472694,143208.95+475041.0,218.037308,47.844727,1674,53464,323,1.7387,DR7Q,DR12,0.006025809379801337,,,,,,,
3170,SDSSJ120643.53+455539.5,181.681392,45.927663,120643.53+455539.5,181.681396484375,45.927661895752,1.99409997463226,10.0,1.0,1,-27.2390800123484,0.0,1.0,4.02611172731798,-26.8738350478446,30.110701290742,46.1416188997674,46.2197220899954,0.0119119426550256,181.68137806,45.92766389,120643.53+455539.5,181.681378,45.927664,6641,56383,736,1.999,VI,DR12,0.03524088542327961,181.6814,45.9278,1.1,0.1,1.4,0.2,0.4905380127778872
3946,SDSSJ144650.53+470814.4,221.710559,47.137336,144650.53+470814.4,221.710556030273,47.137336730957,1.69640004634857,3.0,1.0,1,-27.0138334502831,0.0,0.0,0.0,-26.9899828978339,-1.0,45.923733836726,45.9404192997814,0.0077339285531825,221.71055611,47.13733694,144650.53+470814.4,221.710556,47.137337,1675,53466,442,1.6964,DR7Q,DR12,0.008181255885928693,,,,,,,
