name,redshift_1,RAx,DECx,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLG
SDSSJ162508.10+412804.4,2.299002,246.28374999999997,41.467888888888865,1048579,1,1
SDSSJ162623.07+415549.8,1.877143,246.59612499999994,41.930499999999995,1048579,1,1
SDSSJ162619.83+413820.6,2.232521,246.5826249999999,41.639055555555565,,,
SDSSJ163004.01+414100.2,2.052575,247.51670833333333,41.68338888888889,1048578,1,1
SDSSJ145250.77+434555.5,1.733839,223.21154166666665,43.76541666666666,1048578,1,1
SDSSJ145258.55+435528.2,1.733582,223.2439583333333,43.9245,2,1,1
SDSSJ145127.37+434155.9,2.215095,222.86404166666668,43.698861111111114,,,
SDSSJ145204.87+435138.6,2.01629,223.02029166666662,43.86072222222223,34603008,0,0
SDSSJ145138.46+435838.6,2.123996,222.91024999999996,43.97738888888888,34603008,0,0
SDSSJ144807.60+452241.8,2.123516,222.0316666666666,45.37827777777777,2,1,1
SDSSJ145059.38+450144.9,2.092081,222.74741666666662,45.02913888888887,1048578,1,1
SDSSJ145125.85+453145.6,2.403623,222.85770833333333,45.52933333333335,1,1,1
SDSSJ145259.61+444059.5,1.897613,223.24837499999995,44.68319444444445,1048578,1,1
SDSSJ145253.15+450212.7,2.362411,223.22145833333332,45.03686111111111,,,
SDSSJ145448.33+440914.7,1.653407,223.70137499999993,44.154083333333325,,,
SDSSJ145506.68+442721.0,1.562412,223.77783333333332,44.455833333333324,,,
SDSSJ145531.68+442509.3,1.869467,223.88199999999995,44.419249999999984,34603008,0,0
SDSSJ145544.83+441049.5,1.911848,223.93679166666664,44.18041666666665,1048579,1,1
SDSSJ150904.75+433516.9,2.001191,227.26979166666666,43.58802777777777,2,1,1
SDSSJ150318.87+434227.8,1.942034,225.82862500000002,43.70772222222222,,,
SDSSJ150013.45+430607.4,1.81618,225.0560416666667,43.10205555555555,34603008,0,0
SDSSJ145704.86+430046.1,1.932764,224.27024999999995,43.012805555555566,1048578,1,1
SDSSJ145615.24+432217.3,1.96204,224.0635,43.371472222222216,1048578,1,1
SDSSJ145941.26+440502.5,2.080224,224.92191666666665,44.08402777777778,,,
SDSSJ150045.40+442652.1,2.216445,225.18916666666667,44.44780555555555,1048578,1,1
SDSSJ150332.93+440120.7,2.044225,225.88720833333332,44.02241666666666,10,1,1
SDSSJ150625.50+450557.0,1.641538,226.60624999999996,45.099166666666676,8,1,0
SDSSJ151806.97+425959.5,2.057602,229.52904166666661,42.9998611111111,3145738,1,1
SDSSJ151825.66+431514.8,2.37372,229.60691666666662,43.2541111111111,,,
SDSSJ151202.47+421644.6,2.086496,228.01029166666666,42.27905555555555,1048578,1,1
SDSSJ151048.93+424815.9,2.397582,227.70387499999995,42.80441666666666,,,
SDSSJ150728.56+440810.4,1.922202,226.86899999999997,44.13622222222222,2,1,1
SDSSJ151333.06+434422.3,2.284593,228.38775,43.739527777777774,2,1,1
SDSSJ151346.95+434912.8,2.291479,228.44562499999995,43.82022222222222,,,
SDSSJ151649.83+435653.1,1.883318,229.20762499999998,43.94808333333334,2,1,1
SDSSJ151733.09+435648.4,2.193241,229.38787499999998,43.946777777777775,1048578,1,1
SDSSJ151841.70+435321.4,2.200134,229.67375000000004,43.88927777777778,1048579,1,1
SDSSJ153313.23+415341.4,1.897228,233.30512499999995,41.89483333333333,1048579,1,1
SDSSJ153226.66+421855.3,1.952422,233.11108333333337,42.31536111111111,1048578,1,1
SDSSJ152632.32+422932.1,2.112813,231.63466666666662,42.49225,1048578,1,1
SDSSJ152547.22+425211.0,1.954428,231.44674999999998,42.869722222222215,3145738,1,1
SDSSJ152551.41+425637.8,1.683528,231.46420833333326,42.94383333333333,1048579,1,1
SDSSJ152853.70+431133.8,1.815692,232.22374999999997,43.19272222222222,1055747,1,1
SDSSJ154434.93+412524.8,2.279668,236.14554166666662,41.423555555555545,,,
SDSSJ153656.81+411924.3,1.988025,234.23670833333324,41.32341666666667,1048578,1,1
SDSSJ153717.75+412110.2,2.268294,234.32395833333334,41.35283333333333,2,1,1
SDSSJ153454.86+410003.2,2.356416,233.72858333333332,41.00088888888889,3,1,1
SDSSJ153301.06+414420.8,1.942879,233.2544166666666,41.73911111111111,2,1,1
SDSSJ153257.67+422047.1,1.948167,233.24029166666665,42.346416666666656,3145739,1,1
SDSSJ153449.80+425508.3,2.296114,233.7075,42.91897222222221,2,1,1
SDSSJ153605.27+424704.8,1.836363,234.02195833333326,42.784666666666666,34603008,0,0
SDSSJ153626.77+422652.8,2.235198,234.11154166666665,42.448,,,
SDSSJ153809.19+431155.5,2.359258,234.53829166666665,43.19875,1048578,1,1
SDSSJ154000.99+424419.8,2.370963,235.00412500000002,42.738833333333325,,,
SDSSJ154117.97+423805.0,2.145577,235.324875,42.634722222222216,3,1,1
SDSSJ154103.29+430510.8,2.246901,235.26370833333334,43.08633333333333,,,
SDSSJ154207.74+422438.5,2.360979,235.53225,42.41069444444444,,,
SDSSJ154200.91+422357.8,2.242814,235.50379166666664,42.39938888888888,1048578,1,1
SDSSJ154139.45+423025.4,2.283372,235.41437499999998,42.50705555555555,,,
SDSSJ154602.21+420726.0,2.073556,236.5092083333333,42.12388888888888,1048578,1,1
SDSSJ155849.00+410819.5,2.207139,239.7041666666666,41.13875000000001,,,
SDSSJ155829.79+411332.1,1.81689,239.62412499999996,41.22558333333333,1048579,1,1
SDSSJ155517.19+405125.0,2.330846,238.821625,40.85694444444445,2,1,1
SDSSJ155006.88+410424.4,2.078501,237.5286666666666,41.073444444444455,34603008,0,0
SDSSJ154750.26+410421.8,2.026874,236.95941666666658,41.07272222222221,,,
SDSSJ154825.29+412154.6,1.87982,237.105375,41.36516666666665,1048578,1,1
SDSSJ155022.01+421958.6,2.139066,237.5917083333333,42.33294444444444,34603008,0,0
SDSSJ155014.98+412507.3,1.889964,237.56241666666662,41.41869444444444,1048579,1,1
SDSSJ155200.88+413705.3,2.176656,238.0036666666666,41.61813888888888,34603008,0,0
SDSSJ161016.23+393806.7,2.288537,242.56762499999996,39.63519444444444,1048578,1,1
SDSSJ160847.72+402801.8,1.996883,242.19883333333328,40.46716666666665,1048578,1,1
SDSSJ160646.45+402329.7,1.962649,241.6935416666666,40.39158333333334,10,1,1
SDSSJ155816.07+412620.0,1.858306,239.5669583333333,41.43888888888888,3,1,1
SDSSJ160304.54+414313.6,1.847341,240.76891666666657,41.720444444444446,34603008,0,0
SDSSJ160739.45+413706.5,1.946189,241.9143749999999,41.618472222222216,,,
SDSSJ160819.20+412903.9,1.882139,242.0799999999999,41.484416666666654,3,1,1
SDSSJ160901.58+413458.3,2.308373,242.25658333333328,41.582861111111114,2,1,1
SDSSJ161037.24+404257.3,1.826606,242.6551666666666,40.71591666666666,1,1,1
SDSSJ145503.16+420123.7,1.927049,223.76316666666662,42.02324999999999,2,1,1
SDSSJ145225.31+411516.6,2.338599,223.1054583333333,41.254611111111096,,,
SDSSJ144820.27+423748.3,1.921259,222.0844583333333,42.630083333333324,34603008,0,0
SDSSJ144910.31+430118.3,1.911412,222.2929583333333,43.02174999999999,34603008,0,0
SDSSJ145002.34+421505.2,1.984727,222.50975,42.251444444444445,1048578,1,1
SDSSJ145058.86+431617.7,1.885286,222.7452499999999,43.27158333333331,36700160,0,0
SDSSJ145311.31+422312.0,2.075026,223.29712499999997,42.38666666666665,36700160,0,0
SDSSJ145501.43+422037.6,2.089589,223.7559583333333,42.34377777777778,1048578,1,1
SDSSJ145617.30+431706.3,1.92306,224.0720833333333,43.28508333333333,34603008,0,0
SDSSJ145713.63+421541.9,2.09002,224.30679166666664,42.261638888888896,34603008,0,0
SDSSJ151144.57+412821.3,2.017449,227.93570833333328,41.47258333333333,2,1,1
SDSSJ150658.63+410705.6,1.617489,226.74429166666667,41.118222222222215,,,
SDSSJ150450.17+415225.5,2.142041,226.20904166666662,41.87375,2,1,1
SDSSJ150518.43+414626.9,2.154085,226.32679166666665,41.774138888888885,,,
SDSSJ150608.36+430129.2,2.392802,226.5348333333333,43.024777777777764,,,
SDSSJ150559.35+421430.6,1.862483,226.49729166666663,42.24183333333333,1048579,1,1
SDSSJ150732.33+415533.7,1.580672,226.88470833333332,41.926027777777776,,,
SDSSJ150805.20+425855.6,1.878237,227.02166666666662,42.98211111111111,1048578,1,1
SDSSJ150853.01+424122.5,2.13192,227.22087499999998,42.68958333333332,2,1,1
SDSSJ151017.73+422112.3,2.028132,227.57387499999996,42.35341666666666,135273474,1,1
SDSSJ151040.56+421159.0,2.118965,227.66899999999995,42.19972222222221,2,1,1
SDSSJ141204.84+433348.5,2.183247,213.02016666666665,43.563472222222224,,,
SDSSJ140217.56+445211.1,2.268502,210.57316666666665,44.869749999999996,2,1,1
SDSSJ140508.98+450001.8,2.031794,211.28741666666667,45.000499999999995,10,1,1
SDSSJ140501.93+444759.8,2.211755,211.25804166666663,44.799944444444435,2,1,1
SDSSJ141025.24+452752.4,1.86527,212.6051666666666,45.464555555555556,1048579,1,1
SDSSJ141049.32+445311.6,2.327288,212.70549999999997,44.886555555555546,,,
SDSSJ141026.07+455758.9,1.957004,212.60862499999996,45.96636111111112,34603008,0,0
SDSSJ141049.72+452535.0,1.947662,212.70716666666664,45.42638888888888,1048578,1,1
SDSSJ142433.66+432824.7,2.248092,216.14024999999998,43.473527777777775,,,
SDSSJ142253.46+440838.6,2.230348,215.72274999999996,44.14405555555554,1048579,1,1
SDSSJ141420.48+452046.7,1.939697,213.5853333333333,45.346305555555546,1,1,1
SDSSJ141557.14+451551.2,1.903149,213.98808333333332,45.26422222222222,1048578,1,1
SDSSJ141626.57+453102.0,1.888148,214.1107083333333,45.517222222222216,1048579,1,1
SDSSJ141941.15+453237.7,1.507814,214.9214583333333,45.54380555555558,2,1,1
SDSSJ141912.58+450734.2,1.561895,214.80241666666666,45.12616666666667,1055746,1,1
SDSSJ142139.40+451522.8,2.321484,215.41416666666666,45.25633333333333,1056770,1,1
SDSSJ143440.80+424908.3,1.941732,218.66999999999996,42.818972222222214,34603008,0,0
SDSSJ143058.44+431131.8,1.872003,217.74349999999998,43.192166666666665,1048578,1,1
SDSSJ142930.18+442945.8,1.823935,217.37574999999995,44.49605555555556,34603008,0,0
SDSSJ143042.40+451338.8,2.093611,217.67666666666665,45.22744444444445,1048578,1,1
SDSSJ143453.25+443203.5,1.811747,218.721875,44.53430555555556,3,1,1
SDSSJ143538.13+445203.5,1.855741,218.90887499999997,44.867638888888884,3,1,1
SDSSJ143612.69+443812.5,1.845125,219.05287499999997,44.63680555555555,3,1,1
SDSSJ143821.21+453410.9,1.9701,219.58837499999993,45.56969444444445,1048579,1,1
SDSSJ144034.37+451433.0,1.958005,220.1432083333333,45.24249999999998,1048579,1,1
SDSSJ144115.04+452056.3,2.299375,220.31266666666667,45.34897222222222,,,
SDSSJ141036.20+422508.7,2.197361,212.65083333333334,42.41908333333334,1048578,1,1
SDSSJ140707.01+411958.7,2.264422,211.7792083333333,41.33297222222222,,,
SDSSJ140651.17+420206.1,2.301955,211.71320833333328,42.03502777777776,2097162,1,1
SDSSJ140527.77+414822.8,1.913614,211.3657083333333,41.80633333333333,1048578,1,1
SDSSJ140421.80+415556.2,2.027106,211.09083333333334,41.932277777777784,134224898,1,1
SDSSJ140306.44+414634.1,2.310345,210.7768333333333,41.77613888888888,,,
SDSSJ140130.68+415515.2,1.949336,210.3778333333333,41.92088888888888,36700160,0,0
SDSSJ135746.53+423456.7,2.304208,209.44387499999993,42.58241666666667,1048578,1,1
SDSSJ140403.17+432032.3,1.987699,211.01320833333332,43.342305555555555,34603008,0,0
SDSSJ140700.43+423706.5,1.83672,211.75179166666672,42.61847222222222,3,1,1
SDSSJ142038.45+422909.0,1.847429,215.1602083333333,42.485833333333346,3,1,1
SDSSJ141719.22+413237.0,2.005924,214.3300833333333,41.5436111111111,3,1,1
SDSSJ141801.09+421906.8,2.193079,214.50454166666665,42.318555555555555,,,
SDSSJ141659.36+412026.9,2.079435,214.24733333333333,41.34080555555555,,,
SDSSJ141709.30+422009.7,1.926658,214.28874999999996,42.33602777777778,1048578,1,1
SDSSJ141449.07+421649.1,1.837056,213.70445833333332,42.28030555555556,1048579,1,1
SDSSJ141601.48+425810.6,1.857213,214.00616666666664,42.969611111111114,1048579,1,1
SDSSJ141728.39+430915.4,1.978204,214.36829166666664,43.15427777777777,1048578,1,1
SDSSJ142528.42+423248.8,1.812788,216.36841666666663,42.54688888888887,3,1,1
SDSSJ143556.24+420409.7,1.792895,218.98433333333335,42.06936111111111,3,1,1
SDSSJ143007.51+412115.3,2.330729,217.53129166666665,41.35424999999999,,,
SDSSJ142435.97+421030.4,2.220355,216.149875,42.17511111111111,135273474,1,1
SDSSJ142059.81+421847.7,1.934701,215.24920833333329,42.313250000000004,2,1,1
SDSSJ142941.07+425518.9,1.929208,217.42112499999996,42.92191666666667,3,1,1
SDSSJ142953.79+425110.5,1.886315,217.47412499999996,42.85291666666666,3,1,1
SDSSJ143005.86+424856.6,1.803144,217.5244166666666,42.81572222222222,,,
SDSSJ143052.55+431341.2,2.152588,217.71895833333332,43.22811111111112,3,1,1
SDSSJ143439.04+424543.7,1.885867,218.6626666666667,42.76213888888888,1048579,1,1
SDSSJ143542.37+423320.3,2.06808,218.92654166666662,42.55563888888888,1048579,1,1
SDSSJ144412.13+412557.2,2.080901,221.05054166666662,41.43255555555554,1048578,1,1
SDSSJ144155.24+414236.1,2.244426,220.48016666666666,41.71002777777778,3,1,1
SDSSJ143950.87+412205.4,1.974568,219.9619583333333,41.36816666666666,1048579,1,1
SDSSJ143244.57+414330.0,1.899568,218.18570833333334,41.724999999999994,1048578,1,1
SDSSJ143917.78+421541.8,2.12291,219.82408333333328,42.261611111111115,34603008,0,0
SDSSJ144034.18+421747.9,2.021477,220.14241666666663,42.29663888888887,1048578,1,1
SDSSJ144135.28+420945.6,1.552268,220.39700000000002,42.162666666666674,1048578,1,1
SDSSJ144252.90+422800.7,1.82101,220.72041666666664,42.466861111111115,1048579,1,1
SDSSJ144234.81+421028.6,1.677531,220.6450416666666,42.17461111111112,1048579,1,1
SDSSJ170850.70+423444.6,1.504934,257.21125,42.579055555555556,2,0,1
SDSSJ170417.19+435818.4,2.371299,256.07162499999987,43.97177777777779,,,
SDSSJ171023.48+435129.1,2.225224,257.59783333333326,43.85808333333332,,,
SDSSJ171136.51+445258.6,2.29531,257.9021249999999,44.88294444444443,,,
SDSSJ170354.35+401242.7,2.172092,255.97645833333328,40.211861111111105,,,
SDSSJ170108.89+395443.0,1.89948,255.28704166666662,39.911944444444444,3145748,0,1
SDSSJ165936.60+401333.2,1.971775,254.90250000000003,40.22588888888889,1048580,0,1
SDSSJ165926.60+400659.8,2.352994,254.86083333333326,40.11661111111111,,,
SDSSJ165904.15+400926.2,2.175504,254.76729166666658,40.15727777777778,,,
SDSSJ165543.23+394519.9,1.755451,253.93012499999992,39.755527777777765,1048596,0,1
SDSSJ165559.40+404811.1,1.843974,253.99749999999992,40.803083333333326,20,0,1
SDSSJ165521.86+411512.7,2.275518,253.84108333333336,41.25352777777778,,,
SDSSJ165709.48+410807.5,2.006288,254.28949999999995,41.135416666666664,4,0,1
SDSSJ165752.26+405241.1,1.765953,254.46775,40.87808333333334,,,
SDSSJ165951.92+410827.3,1.89167,254.96633333333332,41.14091666666667,1048580,0,1
SDSSJ170013.14+403448.8,2.245934,255.05474999999998,40.580222222222226,,,
SDSSJ170224.42+405018.0,2.341522,255.60174999999998,40.83833333333334,0,0,0
SDSSJ170356.97+405235.4,1.751544,255.98737499999993,40.87649999999999,,,
SDSSJ170537.25+403219.4,1.635029,256.4052083333333,40.538722222222205,,,
SDSSJ170851.08+404327.7,2.181428,257.2128333333333,40.72436111111111,,,
SDSSJ171700.73+414013.4,2.195564,259.25304166666666,41.67038888888888,0,0,0
SDSSJ235813.50+210551.1,1.807776,359.55625,21.097527777777778,,,
SDSSJ235235.75+212643.1,2.35629,358.1489583333333,21.44530555555556,,,
SDSSJ235554.13+213656.3,2.0231,358.97554166666663,21.61563888888888,,,
SDSSJ001527.05+173734.9,2.277383,3.8627083333333325,17.626361111111116,,,
SDSSJ001313.72+173440.9,2.308055,3.307166666666666,17.57802777777777,,,
SDSSJ001208.68+163932.0,1.925222,3.036166666666666,16.658888888888896,,,
SDSSJ001236.56+185257.9,2.274541,3.1523333333333325,18.882749999999998,,,
SDSSJ001314.02+140138.7,2.209563,3.3084166666666666,14.027416666666669,1048578,1,1
SDSSJ000759.40+150822.6,1.967209,1.9975,15.139611111111108,1048579,1,1
SDSSJ000907.17+144032.6,2.122282,2.279874999999999,14.675722222222214,,,
SDSSJ001008.19+145735.3,2.268715,2.534125,14.959805555555556,,,
SDSSJ001142.79+152216.3,1.886676,2.9282916666666674,15.37119444444445,1048579,1,1
SDSSJ001303.31+150430.8,1.594207,3.263791666666668,15.075222222222223,,,
SDSSJ001341.74+143531.3,1.93144,3.423916666666666,14.592027777777778,1048578,1,1
SDSSJ001318.18+141010.9,2.285148,3.3257499999999998,14.169694444444447,,,
SDSSJ001358.04+145531.2,2.161167,3.491833333333332,14.925333333333336,,,
SDSSJ001213.98+095621.3,2.372673,3.0582499999999997,9.939249999999998,,,
SDSSJ001448.30+113757.1,2.001692,3.7012499999999995,11.632527777777778,,,
SDSSJ001437.07+111244.1,2.33394,3.6544583333333325,11.212249999999996,,,
SDSSJ232008.47+214518.4,2.299849,350.0352916666667,21.755111111111113,,,
SDSSJ231718.38+212644.3,1.939599,349.32658333333325,21.445638888888894,,,
SDSSJ231728.66+211036.9,2.192893,349.36941666666655,21.176916666666667,,,
SDSSJ231404.99+221038.6,2.236081,348.5207916666666,22.17738888888888,,,
SDSSJ231709.88+223145.1,2.381266,349.2911666666666,22.529194444444453,,,
SDSSJ232539.89+220838.9,2.197028,351.4162083333334,22.144138888888897,,,
SDSSJ233358.18+221826.6,2.312173,353.49241666666666,22.307388888888884,,,
SDSSJ233828.64+204558.3,2.222562,354.6193333333333,20.766194444444437,,,
SDSSJ233501.52+222402.0,2.035825,353.75633333333326,22.400555555555552,,,
SDSSJ233724.30+215846.9,2.212746,354.35125,21.979694444444455,,,
SDSSJ233826.48+213657.4,2.323473,354.6103333333333,21.615944444444445,,,
SDSSJ234006.57+213305.7,2.221561,355.027375,21.55158333333334,,,
SDSSJ233947.12+222803.5,2.010921,354.94633333333326,22.467638888888885,,,
SDSSJ234050.53+215535.2,2.277302,355.21054166666664,21.92644444444445,,,
SDSSJ234257.70+202037.2,2.331583,355.7404166666667,20.34366666666667,,,
SDSSJ234613.93+213017.6,2.345173,356.55804166666667,21.50488888888889,,,
SDSSJ234918.73+212000.1,2.226901,357.3280416666667,21.33336111111111,,,
SDSSJ235243.94+212431.8,2.295764,358.18308333333334,21.40883333333334,,,
SDSSJ222510.91+210206.8,1.597148,336.29545833333333,21.03522222222222,,,
SDSSJ223208.57+215904.3,2.174016,338.0357083333333,21.984527777777778,,,
SDSSJ223447.59+201255.9,1.952788,338.6982916666666,20.215527777777773,,,
SDSSJ223416.13+214224.9,1.733444,338.5672083333334,21.706916666666665,,,
SDSSJ224411.45+214803.6,2.285569,341.04770833333333,21.801,,,
SDSSJ224455.82+214400.4,2.174034,341.2325833333333,21.73344444444444,,,
SDSSJ224937.61+220233.1,-1.0,342.40670833333337,22.04252777777778,,,
SDSSJ225247.47+212648.2,1.95463,343.1977916666667,21.446722222222217,,,
SDSSJ230300.78+203209.8,1.546764,345.75325,20.536055555555553,,,
SDSSJ225532.37+204010.8,2.261584,343.88487499999997,20.66966666666667,,,
SDSSJ225434.67+200218.8,2.243215,343.6444583333333,20.03855555555555,,,
SDSSJ230156.57+210755.8,1.911967,345.4857083333333,21.13216666666667,,,
SDSSJ230338.63+203714.8,2.162324,345.9109583333333,20.620777777777782,,,
SDSSJ231025.68+213258.3,2.398011,347.6069999999999,21.549527777777783,,,
SDSSJ231153.80+211458.4,2.333667,347.9741666666667,21.249555555555553,,,
SDSSJ232108.30+203219.4,2.342717,350.2845833333333,20.538722222222226,,,
SDSSJ233119.04+185803.2,2.325375,352.82933333333335,18.967555555555556,,,
SDSSJ232907.35+185205.6,2.230496,352.28062499999993,18.868222222222222,,,
SDSSJ232516.63+183739.6,1.983859,351.3192916666667,18.627666666666663,,,
SDSSJ232457.49+195315.5,2.233475,351.2395416666667,19.887638888888887,,,
SDSSJ232522.30+195438.1,2.196912,351.3429166666666,19.91058333333333,,,
SDSSJ233606.98+192551.6,2.204348,354.02908333333335,19.431,,,
SDSSJ233431.82+203247.2,2.251198,353.6325833333334,20.54644444444444,,,
SDSSJ233804.51+204141.6,2.229054,354.5187916666667,20.694888888888887,,,
SDSSJ233826.61+194957.2,2.212012,354.610875,19.83255555555555,,,
SDSSJ234739.89+181155.6,2.399752,356.9162083333333,18.198777777777778,,,
SDSSJ234528.55+181418.2,2.19498,356.36895833333335,18.238388888888885,,,
SDSSJ234122.11+190043.1,1.683559,355.342125,19.011972222222223,,,
SDSSJ234308.32+202028.9,2.043781,355.7846666666666,20.34136111111112,,,
SDSSJ23439.926+195644.3,2.001569,355.7913583333333,19.945638888888887,,,
SDSSJ234520.06+193512.5,2.147295,356.33358333333325,19.58680555555556,,,
SDSSJ000036.07+191511.5,2.234575,0.1502916666666664,19.25319444444444,,,
SDSSJ235740.63+181653.2,2.066543,359.4192916666667,18.281444444444446,,,
SDSSJ235423.44+193806.7,2.234234,358.5976666666666,19.635194444444444,,,
SDSSJ235618.58+194438.3,2.174576,359.07741666666675,19.743972222222226,,,
SDSSJ230205.04+201006.9,2.182446,345.52099999999984,20.168583333333338,,,
SDSSJ230243.43+194656.8,2.030725,345.6809583333332,19.782444444444433,,,
SDSSJ230540.69+193243.4,2.201717,346.41954166666665,19.545388888888887,,,
SDSSJ230723.15+193040.1,2.286896,346.84645833333326,19.511138888888894,,,
SDSSJ231450.12+182402.8,2.286557,348.70883333333325,18.400777777777776,,,
SDSSJ231337.36+181034.8,1.708178,348.4056666666666,18.176333333333336,,,
SDSSJ231137.49+175742.9,1.96616,347.90620833333327,17.961916666666674,,,
SDSSJ231058.53+170944.8,2.160256,347.743875,17.162444444444446,,,
SDSSJ230531.44+190459.7,2.371822,346.381,19.083249999999996,,,
SDSSJ230641.08+184717.7,2.357686,346.67116666666664,18.78825,,,
SDSSJ232106.20+175016.6,2.344096,350.2758333333333,17.837944444444442,,,
SDSSJ231747.37+193113.9,2.26005,349.44737499999997,19.52052777777778,,,
SDSSJ231736.75+192318.9,2.285926,349.403125,19.388583333333333,,,
SDSSJ231802.25+190151.8,2.342122,349.509375,19.031055555555554,,,
SDSSJ232408.05+191517.9,2.351461,351.0335416666666,19.25497222222222,,,
SDSSJ232850.97+190857.2,2.384753,352.21237499999995,19.149222222222225,,,
SDSSJ233631.97+181011.1,2.348275,354.1332083333333,18.16975,,,
SDSSJ234211.36+182918.2,2.26635,355.54733333333326,18.488388888888892,,,
SDSSJ235443.76+165218.5,2.281659,358.68233333333336,16.87180555555555,,,
SDSSJ234727.41+171318.1,2.338346,356.86420833333335,17.22169444444445,,,
SDSSJ230837.10+181013.2,1.59274,347.15458333333333,18.170333333333325,,,
SDSSJ230937.48+174014.6,2.194349,347.4061666666666,17.670722222222228,,,
SDSSJ231008.76+172303.6,2.192637,347.53650000000005,17.384333333333338,,,
SDSSJ231252.49+170244.5,1.98804,348.21870833333327,17.045694444444443,,,
SDSSJ231318.76+160520.8,2.276928,348.3281666666666,16.089111111111116,,,
SDSSJ231537.77+163943.7,2.340095,348.907375,16.662138888888894,,,
SDSSJ231740.13+171330.6,1.767943,349.4172083333333,17.22516666666667,,,
SDSSJ232300.06+151002.4,1.9974,350.75025000000005,15.167333333333334,3,1,1
SDSSJ232943.30+165834.3,2.369197,352.43041666666664,16.976194444444438,,,
SDSSJ233810.00+151634.9,2.190737,354.5416666666667,15.276361111111113,,,
SDSSJ233707.39+154332.9,1.816432,354.2807916666666,15.725805555555556,1048579,1,1
SDSSJ233810.93+154718.8,2.212082,354.5455416666667,15.788555555555549,,,
SDSSJ233208.61+160308.4,2.152938,353.03587500000003,16.052333333333333,,,
SDSSJ233051.67+153756.9,2.222766,352.7152916666667,15.632472222222225,,,
SDSSJ232958.47+155738.2,2.244596,352.4936249999999,15.960611111111112,,,
SDSSJ233033.53+162519.7,2.243262,352.6397083333334,16.42213888888888,,,
SDSSJ233044.68+164750.1,2.296541,352.68616666666657,16.797250000000005,,,
SDSSJ233134.20+162930.7,2.256254,352.8925,16.49186111111111,,,
SDSSJ233328.60+173350.6,2.245789,353.3691666666667,17.564055555555555,,,
SDSSJ233907.17+165529.5,2.336199,354.779875,16.924861111111102,,,
SDSSJ234801.32+145602.3,1.841437,357.0055,14.933972222222216,1048579,1,1
SDSSJ234813.64+151111.5,2.340942,357.0568333333333,15.186527777777773,,,
SDSSJ234702.04+145123.7,2.280262,356.75849999999997,14.856583333333328,,,
SDSSJ234703.23+150101.4,2.297602,356.7634583333333,15.017055555555558,33554432,0,0
SDSSJ234541.21+154055.5,2.106111,356.42170833333324,15.682083333333326,,,
SDSSJ234524.85+144507.7,1.822854,356.3535416666666,14.75213888888889,,,
SDSSJ234555.49+151419.5,2.144633,356.48120833333326,15.238749999999996,,,
SDSSJ234447.10+150118.5,2.223133,356.19624999999996,15.021805555555556,,,
SDSSJ234502.22+152355.6,2.294581,356.25924999999995,15.398777777777777,,,
SDSSJ234426.01+154040.2,2.061204,356.10837499999997,15.67783333333333,,,
SDSSJ234410.69+145445.0,2.151347,356.04454166666665,14.912500000000003,,,
SDSSJ234314.20+154834.9,2.368496,355.80916666666656,15.80969444444444,,,
SDSSJ234344.03+155705.2,2.298899,355.9334583333333,15.951444444444443,34603008,0,0
SDSSJ234336.78+160239.6,2.28535,355.9032499999999,16.044333333333338,,,
SDSSJ234341.62+160438.0,2.254668,355.92341666666675,16.077222222222225,,,
SDSSJ234247.67+155913.6,2.240254,355.69862500000005,15.987111111111112,,,
SDSSJ234231.27+160021.3,1.971187,355.6302916666666,16.005916666666668,1048579,1,1
SDSSJ234241.14+150234.1,1.987013,355.6714166666667,15.042805555555555,3,1,1
SDSSJ234210.95+154313.6,2.142046,355.545625,15.720444444444441,,,
SDSSJ234058.88+155255.8,2.303349,355.24533333333324,15.882166666666665,,,
SDSSJ234022.59+164445.1,2.129957,355.09412499999996,16.745861111111115,,,
SDSSJ234059.44+161711.6,2.214717,355.2476666666667,16.286555555555548,,,
SDSSJ234145.58+170255.2,2.37581,355.43991666666665,17.04866666666667,,,
SDSSJ234130.24+164313.3,1.900389,355.3759999999999,16.720361111111107,,,
SDSSJ234147.40+161118.4,2.283952,355.4475,16.18844444444445,,,
SDSSJ234227.89+165718.2,2.344987,355.6162083333333,16.955055555555553,,,
SDSSJ234351.80+162229.1,2.066895,355.96583333333325,16.37474999999999,,,
SDSSJ234448.62+165312.2,2.39352,356.2025833333333,16.886722222222215,,,
SDSSJ234525.28+162536.3,2.258196,356.3553333333333,16.426749999999995,,,
SDSSJ234510.49+162530.6,2.174225,356.29370833333326,16.425166666666662,,,
SDSSJ234634.46+171106.5,2.300083,356.6435833333333,17.185138888888886,,,
SDSSJ235002.79+163625.2,1.698909,357.51162500000004,16.607,,,
SDSSJ235718.38+144609.8,1.813076,359.3265833333333,14.769388888888889,3,1,1
SDSSJ235644.36+143506.5,1.905106,359.1848333333333,14.585138888888885,1048578,1,1
SDSSJ235638.05+143733.6,2.322029,359.15854166666674,14.625999999999994,2,1,1
SDSSJ235553.53+154126.0,1.809212,358.9730416666667,15.690555555555552,2,1,1
SDSSJ235408.38+143153.5,2.061431,358.5349166666666,14.531527777777779,2,1,1
SDSSJ235108.82+153739.2,1.878157,357.78675000000004,15.627555555555565,3,1,1
