 09 28 01.28,+32 18 46.2,-0.00038
 17 19 13.82,+28 56 56.7, 0.00015
 11 35 55.66,+53 38 09.4,-0.00044
 13 24 24.32,+32 44 09.9, 0.00054
 10 40 11.98,+32 43 47.4,-0.00002
 14 26 20.31,+36 17 12.2, 0.00023
 08 23 58.37,+10 21 39.8, 0.00002
 09 58 20.51,+08 34 36.1,-0.00031
 12 31 47.28,+11 17 05.4,-0.00017
 09 59 25.55,+02 15 32.7,-0.00061
 10 21 58.37,+18 43 44.6,-0.00057
 09 26 23.03,+31 39 03.0, 0.00043
 13 38 08.74,+31 41 13.7, 0.00005
 15 16 52.69,+00 01 25.1, 0.00002
 13 13 52.76,+29 22 40.0, 0.00037
 11 37 01.13,+55 50 37.9, 0.00024
 09 50 56.01,+08 06 33.6,-0.00010
 13 14 26.45,+02 05 45.2,-0.00128
 11 22 37.00,+15 50 24.9,-0.00051
 11 23 05.53,+14 30 32.3,-0.00029
 10 07 28.70,+54 43 26.6,-0.00006
 09 00 52.56,+27 47 21.8, 0.00088
 14 35 58.57,+26 27 07.9, 0.00020
 13 07 31.00,+28 08 59.5,-0.00035
 14 32 03.95,-00 56 02.9, 0.00017
 09 41 08.90,+66 01 12.4,-0.00126
 11 24 48.01,+16 05 22.6,-0.00000
 09 39 37.60,+35 16 56.0, 0.00123
 12 37 20.58,+19 55 33.6, 0.00010
 15 16 52.42,+12 40 25.5,-0.00121
 11 07 47.04,+64 16 07.1,-0.00016
 10 46 39.35,+17 58 18.6, 0.00037
 16 07 53.09,+33 31 05.5, 0.00059
 11 21 06.07,+14 38 24.9,-0.00041
 10 38 08.93,+47 42 49.2, 0.00071
 10 59 02.09,+23 06 11.4, 0.00006
 10 03 14.54,+09 04 33.4,-0.00017
 10 48 21.13,+33 29 24.8, 0.00072
 16 15 47.92,+23 10 56.0,-0.00010
 09 48 53.60,+09 55 14.4, 0.00028
 09 36 58.28,+20 21 39.1,-0.00001
 12 05 20.47,+32 44 33.6, 0.00062
 07 54 39.34,+33 18 51.9, 0.00073
 10 32 05.50,+19 03 37.0,-0.00025
 09 27 55.30,+28 58 19.8, 0.00019
 08 24 13.32,+29 45 20.2,-0.00013
 10 59 22.71,+23 11 13.3,-0.00004
 10 15 15.17,+27 13 01.8, 0.00041
 09 41 32.60,+35 41 18.2,-0.00069
 09 39 18.08,+36 56 15.0, 0.00040
 09 42 54.08,+08 39 56.3, 0.00046
 16 07 23.22,+33 58 35.0, 0.00070
 10 44 16.29,+17 08 07.1, 0.00030
 11 22 50.95,+15 37 32.5,-0.00046
 08 06 53.19,+35 08 25.4,-0.00021
 07 50 54.64,+43 52 19.3, 0.00021
 11 50 23.02,+39 51 23.7, 0.00070
 10 39 34.13,+40 52 57.9,-0.00011
 15 38 59.46,+06 37 05.3,-0.00038
 16 26 20.40,+21 43 13.6, 0.00026
 14 05 55.05,+60 12 27.6, 0.00028
 12 58 49.49,+47 52 58.2,-0.00014
 09 59 45.28,+24 10 20.1,-0.00015
 08 47 04.85,+22 36 33.0, 0.00098
 07 33 46.06,+43 18 48.4,-0.00029
 15 14 00.60,+09 20 30.2, 0.00008
 07 27 22.24,+42 01 59.5, 0.00012
 09 44 59.25,+10 30 47.3,-0.00073
 13 17 16.57,+48 06 39.1,-0.00009
 08 03 54.64,+35 07 18.4, 0.00030
 08 25 58.82,+31 15 04.6,-0.00058
 07 58 16.62,+35 22 56.1, 0.00028
 12 41 29.26,+19 36 50.2,-0.00062
 14 56 45.53,+12 01 42.7,-0.00001
 10 35 52.04,+48 47 55.8, 0.00011
 15 22 44.72,+12 24 26.6,-0.00038
 16 12 52.81,+34 00 57.9,-0.00078
 09 08 40.64,+09 45 39.7, 0.00130
 10 52 01.36,+45 14 19.8, 0.00008
 13 58 31.64,+61 29 44.6, 0.00007
 12 42 07.32,+21 34 18.9,-0.00063
 13 58 41.43,+02 43 16.5, 0.00020
 15 09 35.97,+58 43 00.5, 0.00042
 13 56 05.42,-00 00 24.4,-0.00021
 12 56 58.89,+47 36 16.8, 0.00035
 08 43 51.35,+22 19 12.5,-0.00000
 09 09 12.16,+09 35 41.1, 0.00096
 15 25 52.41,+12 17 06.8,-0.00061
 10 32 08.58,+09 22 31.2,-0.00004
 07 24 11.82,+42 31 21.1, 0.00007
 12 55 30.26,+48 38 22.8,-0.00065
 10 36 41.96,+26 02 36.4,-0.00058
 09 50 37.74,+37 11 45.5,-0.00010
 08 56 19.16,+18 47 53.1, 0.00019
 12 01 51.28,+39 46 03.9,-0.00033
 15 01 56.47,-01 10 34.1,-0.00083
 11 43 11.24,+00 38 27.0,-0.00078
 09 52 26.58,+37 06 05.7, 0.00085
 14 29 54.49,+01 23 27.6, 0.00032
 16 17 32.43,+33 11 46.5,-0.00065
 09 15 12.54,+31 50 14.9, 0.00025
 10 31 43.14,+09 03 57.6,-0.00017
 14 16 12.84,+12 45 20.9, 0.00001
 14 11 53.86,+59 22 27.2, 0.00005
 10 06 23.58,+01 41 41.1, 0.00040
 10 55 11.03,+41 23 38.0,-0.00036
 10 26 32.00,+26 08 30.2, 0.00083
 11 36 16.57,+00 33 17.2, 0.00018
 13 32 07.35,+27 39 06.5,-0.00053
 13 48 45.70,+34 41 03.8,-0.00051
 10 30 38.38,+09 53 24.9,-0.00081
 10 46 57.33,+17 38 55.8, 0.00035
 08 52 57.62,+19 11 05.8,-0.00030
 09 43 40.18,+40 40 59.5,-0.00099
 13 05 31.83,+42 14 58.3,-0.00037
 10 38 23.01,+09 20 57.5,-0.00047
 14 31 24.04,+01 23 02.8,-0.00087
 10 04 01.27,+43 31 23.2,-0.00004
 13 02 31.05,+41 04 11.4,-0.00046
 11 33 24.91,+14 56 54.5,-0.00018
 13 50 29.77,+34 59 00.6,-0.00013
 09 38 33.16,+14 47 01.1, 0.00040
 14 59 04.00,+11 38 05.7,-0.00044
 09 54 55.00,+38 34 20.0, 0.00027
 16 16 58.79,+14 25 32.2,-0.00016
 10 35 52.91,+19 22 52.1,-0.00005
 13 46 30.39,+35 07 21.0, 0.00018
 09 34 00.48,+39 38 27.5,-0.00023
 12 54 29.06,+24 18 32.7,-0.00002
