Name,RA_1,Dec_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation
SDSSJ145259.61+444059.5,223.248376,44.683196,145259.61+444059.5,223.24838256835900,44.683197021484400,1.8858000040054300,1048578,1,1,-27.382772381358200,0,0,0.0,-26.777582665296700,-1.0,46.17236450855230,46.400288673804900,0.017209976423130400
SDSSJ150125.68+453756.8,225.35702,45.632469,150125.68+453756.8,225.35702514648400,45.632469177246100,1.843000054359440,10,1,1,-27.040698766566400,0,1,9.67520854624019,-26.84997621663430,68.49148011655960,46.17857518866970,46.03538841615580,0.012971103841023200
SDSSJ151241.68+423031.5,228.17369,42.508777,151241.68+423031.5,228.17369079589800,42.5087776184082,1.6959999799728400,1048578,1,1,-27.13043860491620,0,0,0.0,-26.763261950996100,-1.0,46.14397151526840,46.23916381815490,0.003068804770438140
SDSSJ150834.08+430949.2,227.142033,43.163675,150834.08+430949.2,227.14202880859400,43.163673400878900,1.6685999631881700,3,1,1,-26.743060655935300,0,0,0.0,-26.94542389834100,-1.0,45.95361861994670,46.037759787395600,0.012420675840559800
SDSSJ150728.56+440810.5,226.869006,44.136252,150728.56+440810.5,226.86900329589800,44.136253356933600,1.9147000312805200,2,1,1,-28.02721830926250,0,0,0.0,-26.490997177140500,-1.0,46.504595919712500,46.66652014248120,0.00852490899758748
SDSSJ151649.83+435653.1,229.207659,43.948087,151649.83+435653.1,229.20765686035200,43.94808578491210,1.8704999685287500,2,1,1,-26.98665061719570,1,0,0.0,-26.909962377638600,-1.0,46.04365957582050,46.08829248253430,0.007063268173732070
SDSSJ152500.11+414336.8,231.250478,41.726897,152500.11+414336.8,231.25047302246100,41.726898193359400,1.907099962234500,1048579,1,1,-26.649212821890600,0,0,0.0,-27.07452756147560,-1.0,45.96482281565450,45.936356550943500,0.014046614450280400
SDSSJ151806.97+425959.4,229.529077,42.999855,151806.97+425959.4,229.52908325195300,42.999855041503900,2.0522000789642300,3145738,1,1,-27.843086339741300,0,1,18.198799342937200,-26.67720132480770,86.54541431943440,46.32964321010030,46.514838635213,0.01646131758532050
SDSSJ152302.55+431546.6,230.760634,43.262961,152302.55+431546.6,230.76063537597700,43.262962341308600,1.660599946975710,2,1,1,-26.581386557903400,0,0,0.0,-26.965944877065100,-1.0,45.937597498113200,46.09443721409520,0.006027317048150290
SDSSJ152547.22+425211.0,231.446774,42.869727,152547.22+425211.0,231.44677734375,42.869728088378900,1.9493000507354700,3145738,1,1,-27.42092190993300,0,2,2.2399044377089500,-26.843476075105200,15.620882486865900,46.17575775088660,46.09955815594990,0.009653249212231390
SDSSJ153724.93+404922.6,234.353911,40.822964,153724.93+404922.6,234.35391235351600,40.82296371459960,1.9739999771118200,2,1,1,-26.72332378161550,0,0,0.0,-27.08768550560680,-1.0,45.93814180710720,46.05311316776790,0.0038277695128030700
SDSSJ153536.44+404305.3,233.901846,40.718151,153536.44+404305.3,233.90184020996100,40.7181510925293,1.9879000186920200,2,1,1,-26.812373039886100,0,0,0.0,-27.021408794276300,-1.0,45.96625674928040,46.26104426557370,0.01580186332392440
SDSSJ153000.06+405553.2,232.500287,40.931464,153000.06+405553.2,232.5002899169920,40.93146514892580,1.9049999713897700,1048579,1,1,-26.71431200726600,0,0,0.0,-27.110213158371700,-1.0,45.841992937642400,46.018589191760800,0.008947018005428270
SDSSJ152720.63+403452.4,231.835981,40.581246,152720.63+403452.4,231.8359832763670,40.58124542236330,1.7347999811172500,3,1,1,-26.336451267783100,0,0,0.0,-26.996370478170600,-1.0,45.897786215799000,46.17512544319960,0.006562118425741560
SDSSJ152600.54+415910.6,231.502282,41.986302,152600.54+415910.6,231.50228881835900,41.98630142211910,1.9190000295639000,2,1,1,-27.733579852825300,0,0,0.0,-26.67559111821880,-1.0,46.32623069597210,46.494698479865200,0.018363450520946400
SDSSJ153042.24+415132.2,232.676024,41.858962,153042.24+415132.2,232.676025390625,41.85896301269530,1.8286000490188600,2,1,1,-26.72622600583370,0,0,0.0,-26.994526290808600,-1.0,45.99096708096860,45.85619425249970,0.00521475154153151
SDSSJ153143.57+413914.4,232.931573,41.654008,153143.57+413914.4,232.93157958984400,41.65400695800780,1.808899998664860,1048578,1,1,-26.801590462408000,0,0,0.0,-27.00073108809150,-1.0,45.961686362261800,46.14460717740420,0.018118062015556800
SDSSJ153301.06+414420.8,233.25443,41.739133,153301.06+414420.8,233.25442504882800,41.739131927490200,1.937600016593930,2,1,1,-27.27253273100490,0,0,0.0,-26.877842351804600,-1.0,46.086473117691300,46.2906737106558,0.013849235997887100
SDSSJ153226.66+421855.3,233.111114,42.315388,153226.66+421855.3,233.11111450195300,42.31538772583010,1.9456000328064000,1048578,1,1,-26.709582414017400,0,0,0.0,-27.109388408171300,-1.0,45.89560347546750,46.08755987239290,0.001661219160034560
SDSSJ153313.23+415341.4,233.305138,41.894846,153313.23+415341.4,233.30514526367200,41.89484786987310,1.9012000560760500,1048579,1,1,-26.783153913599700,0,0,0.0,-27.02492512569320,-1.0,45.97034843402100,46.09887115942080,0.020595864025370700
SDSSJ153656.81+411924.2,234.236714,41.323416,153656.81+411924.2,234.23670959472700,41.32341766357420,1.986299991607670,1048578,1,1,-28.230317265427500,0,0,0.0,-26.400377695130500,-1.0,46.606501041164200,46.839339893766600,0.013330971686278200
SDSSJ154310.39+391643.2,235.793306,39.278667,154310.39+391643.2,235.79330444335900,39.27866744995120,2.0713999271392800,1048578,1,1,-27.739948963861000,0,0,0.0,-26.674463761016900,-1.0,46.41492082827260,46.447608068513100,0.004630417474898270
SDSSJ153854.48+390052.0,234.727002,39.014445,153854.48+390052.0,234.7270050048830,39.01444625854490,1.7829999923706100,1048579,1,1,-26.43080162695390,0,0,0.0,-27.137144754699600,-1.0,45.793709667543800,45.959613458228100,0.009548500032830150
SDSSJ153913.47+395423.4,234.806138,39.906513,153913.47+395423.4,234.80613708496100,39.90651321411130,1.9251999855041500,1048578,1,1,-28.294693357996600,0,0,0.0,-26.412985957231600,-1.0,46.561164800765500,46.58993441727430,0.002641856634487100
SDSSJ155211.76+372252.1,238.049041,37.381151,155211.76+372252.1,238.04904174804700,37.38114929199220,1.7497999668121300,1048578,1,1,-26.856960380161700,0,0,0.0,-26.865202951938800,-1.0,46.06367387574450,46.12455800412930,0.006510540573232510
SDSSJ160312.20+355441.0,240.800834,35.911399,160312.20+355441.0,240.8008270263670,35.911399841308600,2.0671000480651900,1048579,1,1,-26.950826860533400,0,0,0.0,-27.029137706821400,-1.0,45.99805691120130,46.26443438007010,0.020557560972016000
SDSSJ160246.56+354007.3,240.694013,35.668715,160246.56+354007.3,240.6940155029300,35.66871643066410,1.6900999546051000,1048578,1,1,-26.86767922364170,0,0,0.0,-26.87228912566210,-1.0,46.0276623241474,46.29550467780950,0.008950511386938400
SDSSJ155810.64+363245.9,239.544365,36.546093,155810.64+363245.9,239.54437255859400,36.54609298706060,1.7857999801635700,2,1,1,-26.771110492061200,1,0,0.0,-26.889158590634200,-1.0,46.04303367531790,46.097420605265300,0.021860720367386400
SDSSJ161305.68+341614.5,243.273708,34.270696,161305.68+341614.5,243.27371215820300,34.270694732666000,1.8529000282287600,2,1,1,-27.0758812289804,0,0,0.0,-26.898841135058200,-1.0,46.051592219115800,46.287805963159100,0.013185131250764700
SDSSJ161149.43+344651.7,242.955969,34.78105,161149.43+344651.7,242.95596313476600,34.78105163574220,1.7029000520706200,3,1,1,-26.306186894183900,0,0,0.0,-27.126125739155400,-1.0,45.771692282966900,45.99574263723070,0.01831491325127330
SDSSJ162340.23+322003.3,245.917664,32.334269,162340.23+322003.3,245.91766357421900,32.33427047729490,1.6447999477386500,1048578,1,1,-26.375975018518500,0,0,0.0,-26.999413059417300,-1.0,45.856393953601300,46.05548839377850,0.005473690661760270
SDSSJ162239.60+313024.9,245.665028,31.506942,162239.60+313024.9,245.66502380371100,31.506942749023400,1.6967999935150100,135273475,1,1,-26.73507765170300,0,0,0.0,-27.050281928715500,-1.0,45.88147267659190,45.996864621819200,0.013158814790964800
SDSSJ161536.95+324711.8,243.903959,32.78662,161536.95+324711.8,243.90396118164100,32.78662109375,1.8772000074386600,2,1,1,-26.669524716073500,0,0,0.0,-27.031291920508200,-1.0,45.97892079800900,46.069101452330000,0.007687644524670950
SDSSJ161805.03+324001.9,244.52098,32.667217,161805.03+324001.9,244.52098083496100,32.66721725463870,1.7582999467849700,1048579,1,1,-27.414757169759700,1,0,0.0,-26.705281869782400,-1.0,46.242540711323200,46.36102141087790,0.0026913231310776800
SDSSJ163332.80+300220.9,248.386691,30.039165,163332.80+300220.9,248.38668823242200,30.039165496826200,2.02239990234375,1048578,1,1,-26.909248771261600,0,0,0.0,-27.053983761279900,-1.0,45.9911815877394,46.15419855976770,0.008808543757320090
SDSSJ163306.39+300205.0,248.276653,30.034735,163306.39+300205.0,248.2766571044920,30.03473472595220,1.6894999742507900,1048578,1,1,-26.53682450574620,0,0,0.0,-26.994169997730300,-1.0,45.88249856250180,46.14422958513920,0.012830046598462000
SDSSJ163224.39+300851.7,248.101666,30.147697,163224.39+300851.7,248.10166931152300,30.14769744873050,1.7750999927520800,1048579,1,1,-26.695161656213600,0,0,0.0,-26.881450063180100,-1.0,46.07469065884540,45.93555586210740,0.010434711493752500
SDSSJ163231.59+294929.7,248.131659,29.824933,163231.59+294929.7,248.13165283203100,29.824932098388700,1.9049999713897700,1048579,1,1,-27.497766336041400,1,0,0.0,-26.684171588432600,-1.0,46.36247119803730,46.37196035069370,0.019535191247800100
SDSSJ163222.87+294301.4,248.095326,29.717082,163222.87+294301.4,248.09532165527300,29.71708106994630,1.8935999870300300,1048578,1,1,-27.220797916033800,0,0,0.0,-26.881688108274900,-1.0,46.12504377093160,46.18985625743380,0.013990517945121100
SDSSJ162706.45+311239.4,246.776909,31.210964,162706.45+311239.4,246.77691650390600,31.21096420288090,1.7724000215530400,1048578,1,1,-27.015733233319100,0,0,0.0,-26.889688360182600,-1.0,46.05390229387910,46.10787549594650,0.023115726728227700
SDSSJ162934.24+315732.7,247.392668,31.959088,162934.24+315732.7,247.39266967773400,31.959087371826200,2.0464000701904300,3,1,1,-27.236331675956800,0,0,0.0,-26.909405155424300,-1.0,46.14258979579630,46.17785438790460,0.005601172598125750
SDSSJ162935.68+321009.5,247.398705,32.169306,162935.68+321009.5,247.39871215820300,32.169307708740200,2.0172998905181900,2,1,1,-26.89182724986280,0,0,0.0,-26.969451099656400,-1.0,46.02202830517470,46.19519501811120,0.022664133314948400
SDSSJ163216.70+313433.4,248.069586,31.575967,163216.70+313433.4,248.069580078125,31.57596778869630,1.9429999589920000,2,1,1,-26.981600255770000,0,0,0.0,-26.962472131731700,-1.0,46.0570669326218,46.1066993564859,0.01838303007793770
SDSSJ164145.61+273601.5,250.440081,27.600441,164145.61+273601.5,250.44007873535200,27.600440979003900,1.6495000123977700,2,1,1,-26.93066262916560,0,0,0.0,-26.84162829161810,-1.0,46.06681238049660,46.126638798264900,0.007225348614829300
SDSSJ164056.40+283535.2,250.235002,28.593131,164056.40+283535.2,250.23500061035200,28.593130111694300,1.701200008392330,1048578,1,1,-26.50802245779130,0,0,0.0,-26.98754944018350,-1.0,45.93288889741580,46.11553110580190,0.005433371382854920
SDSSJ170618.37+245942.7,256.576548,24.995211,170618.37+245942.7,256.5765380859380,24.995210647583000,1.7130000591278100,2,1,1,-26.72787838528610,0,0,0.0,-26.94758107142170,-1.0,45.947641281395100,46.19113285325950,0.03237282205416400
SDSSJ170646.42+251022.8,256.69345,25.173018,170646.42+251022.8,256.6934509277340,25.173017501831100,1.6744999885559100,2,1,1,-27.168848863699300,0,0,0.0,-26.692949994280200,-1.0,46.184505328457200,46.350079367746600,0.0035146448972336000
SDSSJ171105.45+212809.6,257.772727,21.469353,171105.45+212809.6,257.7727355957030,21.46935272216800,1.907099962234500,2,1,1,-27.450847077687300,0,-1,0.0,-26.770586358790700,-1.0,46.215691591526600,46.41115312897370,0.028814762091760200
SDSSJ170751.10+215107.8,256.962919,21.85217,170751.10+215107.8,256.9629211425780,21.852170944213900,1.8947999477386500,1048579,1,1,-26.832276012177900,0,0,0.0,-26.951656279965800,-1.0,46.02934319753730,46.234031348349700,0.007925055956295920
SDSSJ170713.11+212158.4,256.804632,21.366225,170713.11+212158.4,256.80462646484400,21.36622428894040,1.9673999547958400,2,1,1,-26.75127376995330,1,0,0.0,-27.088572071853200,-1.0,45.92301873188400,46.16192162765560,0.018732747360909600
SDSSJ170606.16+222752.9,256.525673,22.464701,170606.16+222752.9,256.5256652832030,22.46470069885250,1.7687000036239600,3145738,1,1,-26.83433105836700,0,1,3.036133460909770,-26.93460603150020,26.117216528689500,45.98349261762040,46.1874749768364,0.025695232274815700
SDSSJ170922.26+230343.4,257.342773,23.062063,170922.26+230343.4,257.3427734375,23.062063217163100,1.8464000225067100,1048579,1,1,-26.619183467332300,0,0,0.0,-27.06281376613410,-1.0,45.905720421799700,46.11975578684370,0.00164656071006289
SDSSJ170711.76+221908.9,256.799022,22.319159,170711.76+221908.9,256.79901123046900,22.31915855407720,1.8382999897003200,3,1,1,-27.20982753000740,0,0,0.0,-26.71513921319390,-1.0,46.24417235880060,46.449733888553500,0.03590165715329980
SDSSJ165234.66+264747.9,253.144444,26.796661,165234.66+264747.9,253.14443969726600,26.796661376953100,1.7015000581741300,2,1,1,-27.371307738927600,0,0,0.0,-26.658696807013200,-1.0,46.27587539033180,46.241351910217700,0.013892856932480900
SDSSJ164810.27+263156.7,252.042794,26.53244,164810.27+263156.7,252.0428009033200,26.532440185546900,2.010999917984010,2,1,1,-27.428641462820700,0,0,0.0,-26.87155218282920,-1.0,46.1457345799266,46.3237117368082,0.022244616077993600
SDSSJ164943.27+284516.2,252.430293,28.754508,164943.27+284516.2,252.4302978515630,28.754507064819300,2.036400079727170,3,1,1,-28.710514592340800,1,0,0.0,-26.32104798394670,-1.0,46.74481132765880,46.83509335881530,0.015677666489430300
SDSSJ165044.69+282347.5,252.686237,28.396551,165044.69+282347.5,252.6862335205080,28.39655113220220,1.726099967956540,1048578,1,1,-27.616049609127200,0,0,0.0,-26.5633197055183,-1.0,46.358843120726700,46.536857392126000,0.011029261167162600
SDSSJ165236.68+282757.4,253.15285,28.465968,165236.68+282757.4,253.15284729003900,28.465967178344700,1.934399962425230,1048579,1,1,-26.707695351762800,0,0,0.0,-27.052182627886700,-1.0,45.990390841129600,45.97924544171480,0.009072144691603680
SDSSJ165210.75+262310.1,253.044829,26.386143,165210.75+262310.1,253.04483032226600,26.38614273071290,1.9610999822616600,1048578,1,1,-27.190137158117600,0,0,0.0,-26.884712094676000,-1.0,46.134075909641100,46.26602636729580,0.004373047059124280
SDSSJ165003.04+270558.9,252.512704,27.0997,165003.04+270558.9,252.51271057128900,27.099700927734400,1.9299999475479100,2,1,1,-28.26030673149850,0,0,0.0,-26.353513088522700,-1.0,46.62628908932940,46.87098518791410,0.021322690455700500
SDSSJ165619.27+254925.1,254.080327,25.823665,165619.27+254925.1,254.080322265625,25.823665618896500,1.8034000396728500,1048579,1,1,-27.148185702015900,0,0,0.0,-26.869169557758100,-1.0,46.06549540341020,46.23957535166130,0.015502683071923200
SDSSJ165501.31+260517.4,253.755464,26.088187,165501.31+260517.4,253.75546264648400,26.088186264038100,1.8798999786377000,3,1,1,-27.734602279564200,0,0,0.0,-26.67573140828300,-1.0,46.34134953809490,46.2528304027044,0.005115756793584710
SDSSJ165206.83+262345.9,253.028467,26.396109,165206.83+262345.9,253.02847290039100,26.396108627319300,1.694100022315980,2,1,1,-26.74525137614540,0,0,0.0,-26.899974550670400,-1.0,45.96962573530360,46.20135020583870,0.019074062518504200
SDSSJ165829.70+263633.3,254.623774,26.609269,165829.70+263633.3,254.623779296875,26.609268188476600,2.032900094985960,1048578,1,1,-26.857900001899600,0,0,0.0,-26.97246667678410,-1.0,46.04380928630390,46.32546639216540,0.017297520880831300
SDSSJ170013.06+241646.6,255.054438,24.279619,170013.06+241646.6,255.054443359375,24.279619216918900,1.8030999898910500,1048579,1,1,-26.326390714164600,0,0,0.0,-27.150576861751700,-1.0,45.78867753622430,45.950572254727600,0.017604538492351900
SDSSJ165737.97+242047.6,254.408216,24.346581,165737.97+242047.6,254.40821838378900,24.346580505371100,1.6627000570297200,1048578,1,1,-26.542047711296600,0,0,0.0,-26.89486352811970,-1.0,45.951426174360700,46.210606934244900,0.008018672446696320
SDSSJ165748.63+255811.0,254.452653,25.96975,165748.63+255811.0,254.45265197753900,25.969749450683600,2.0748000144958500,1048579,1,1,-27.723384188149900,0,0,0.0,-26.799914531884100,-1.0,46.271648890202800,46.34988530680870,0.0038550449626563900
SDSSJ165701.89+255728.0,254.257883,25.957789,165701.89+255728.0,254.2578887939450,25.957788467407200,1.9129999876022300,3,1,1,-26.974843917597500,0,0,0.0,-26.762658888032300,-1.0,46.22191402758220,46.450738238795200,0.018851715783308000
SDSSJ170413.42+250724.0,256.055936,25.123336,170413.42+250724.0,256.0559387207030,25.123336791992200,1.6923999786377000,3,1,1,-26.366442589536100,0,0,0.0,-27.02200242072420,-1.0,45.92625921369720,45.75894957314550,0.009315006527612710
SDSSJ124614.59+115332.8,191.560816,11.89247,124614.59+115332.8,191.56082153320300,11.892470359802200,1.9577000141143800,1048579,1,1,-26.868610151994900,0,0,0.0,-27.06566220710670,-1.0,45.89933983251620,46.1555738623525,0.019534970074963800
SDSSJ124359.79+133935.4,190.999126,13.659842,124359.79+133935.4,190.99913024902300,13.659841537475600,1.7696000337600700,1048578,1,1,-27.26451444304370,0,0,0.0,-26.669495892026100,-1.0,46.25924900998810,46.39299076567990,0.014956794712432300
SDSSJ130117.07+121648.2,195.321139,12.280069,130117.07+121648.2,195.32113647460900,12.280069351196300,2.032399892807010,1048578,1,1,-26.894954379431600,0,0,0.0,-26.97710766501600,-1.0,46.01590180702830,46.32009384876970,0.008972910009448930
SDSSJ125922.41+113240.3,194.843402,11.544535,125922.41+113240.3,194.84339904785200,11.544534683227500,1.7230000495910600,1048578,1,1,-27.450957622500200,0,0,0.0,-26.67918969021880,-1.0,46.229637369587500,46.443308009017600,0.01047498936489690
SDSSJ125621.81+120007.4,194.090891,12.002071,125621.81+120007.4,194.0908966064450,12.002071380615200,2.03439998626709,3,1,1,-27.593757972313200,0,0,0.0,-26.872126413697600,-1.0,46.178884750860100,46.29971493168610,0.019789493496242800
SDSSJ125238.51+115557.1,193.160495,11.93253,125238.51+115557.1,193.16049194335900,11.932530403137200,1.8437999486923200,1048579,1,1,-27.204304794457100,0,0,0.0,-26.638582327397900,-1.0,46.320146521243200,46.61931148623080,0.010863509184757700
SDSSJ125203.70+123801.8,193.015442,12.633839,125203.70+123801.8,193.01544189453100,12.633838653564500,1.8234000205993700,1048579,1,1,-26.486978218130700,0,0,0.0,-27.0298466756021,-1.0,45.92910393488520,46.14260601453110,0.0013010357808843600
SDSSJ125145.70+123314.0,192.940446,12.55389,125145.70+123314.0,192.94044494628900,12.553890228271500,1.885599970817570,1048578,1,1,-26.888446045523100,0,0,0.0,-26.89812517224480,-1.0,46.08398983688740,46.229194238814900,0.003792765040401730
SDSSJ125157.23+124842.0,192.988496,12.811689,125157.23+124842.0,192.98849487304700,12.811689376831100,1.9467999935150100,1048578,1,1,-26.617266963835900,0,0,0.0,-26.951760632085100,-1.0,46.05186619509930,46.2671066779928,0.004182164380075590
SDSSJ125246.48+130630.0,193.193694,13.108351,125246.48+130630.0,193.19369506835900,13.10835075378420,1.698199987411500,2,1,1,-26.90490237336140,0,0,0.0,-26.865129670072900,-1.0,46.0574268866012,46.19997215212560,0.003849318094921740
SDSSJ130109.15+130547.1,195.288133,13.096439,130109.15+130547.1,195.2881317138670,13.096439361572300,1.9437999725341800,2,1,1,-26.92920247974740,0,0,0.0,-27.081229275886100,-1.0,45.90282208785300,46.0945378004714,0.0046937471486699
SDSSJ130736.27+110303.7,196.901143,11.051039,130736.27+110303.7,196.90113830566400,11.05103874206540,1.6740000247955300,2097162,1,1,-26.55394850619690,1,1,1.8521191213273700,-27.01249391542530,19.06175269916090,45.84974559167430,45.93370548008310,0.01661220889379100
SDSSJ130800.55+111046.7,197.002308,11.179645,130800.55+111046.7,197.00230407714800,11.179644584655800,1.7940000295639000,2,1,1,-26.630501460784700,0,0,0.0,-27.005696879959700,-1.0,45.941304726636400,46.10918017325370,0.013934737005003800
SDSSJ130515.27+111435.6,196.313659,11.243232,130515.27+111435.6,196.31365966796900,11.243231773376500,1.7266000509262100,2,1,1,-26.428100163553500,0,0,0.0,-27.035562773930200,-1.0,45.85335462782410,46.13951994838830,0.0024956566531322500
SDSSJ130505.37+115724.5,196.272381,11.956816,130505.37+115724.5,196.2723846435550,11.956815719604500,1.9900000095367400,1048578,1,1,-27.218267155213200,0,0,0.0,-26.931486994745500,-1.0,46.11318565456900,46.14620763310850,0.012871856277053200
SDSSJ130243.08+130039.3,195.679505,13.010924,130243.08+130039.3,195.67950439453100,13.010924339294400,1.632099986076360,2,1,1,-27.820418520945700,1,0,0.0,-26.463851856659300,-1.0,46.40286328550970,46.42639908110630,0.002449936386005710
SDSSJ131825.99+115324.2,199.608312,11.890065,131825.99+115324.2,199.60830688476600,11.89006519317630,1.6842999458313000,1048579,1,1,-26.40091563454840,1,0,0.0,-27.024872710684,-1.0,45.89117141739370,45.97155608967670,0.01803316270935760
SDSSJ131453.06+114316.9,198.721112,11.721388,131453.06+114316.9,198.7211151123050,11.72138786315920,2.023400068283080,1048578,1,1,-26.89560222305160,0,0,0.0,-26.969449904187300,-1.0,46.09277886350030,46.20109443558890,0.010981709062767900
SDSSJ131035.14+110922.9,197.646427,11.156385,131035.14+110922.9,197.64642333984400,11.15638542175290,2.0232999324798600,1048578,1,1,-27.404106804180400,0,0,0.0,-26.888955325104400,-1.0,46.13415681152510,46.38685263196720,0.013016416951146400
SDSSJ131327.87+124258.4,198.366137,12.716238,131327.87+124258.4,198.3661346435550,12.716238021850600,1.7182999849319500,3,1,1,-27.514412115897300,0,0,0.0,-26.66830217408020,-1.0,46.277162445363700,46.300179387018600,0.008275502736734340
SDSSJ131418.76+124436.5,198.578195,12.743498,131418.76+124436.5,198.5782012939450,12.743497848510700,1.7237999439239500,1048578,1,1,-26.481987016671000,0,0,0.0,-27.004277445681700,-1.0,45.92134414692270,46.066230567982900,0.02210679963528170
SDSSJ131715.81+130422.4,199.315881,13.072913,131715.81+130422.4,199.31588745117200,13.07291316986080,1.781599998474120,1048579,1,1,-26.43699331370750,0,0,0.0,-26.97782433928900,-1.0,45.92420447281910,46.24795274659570,0.02263058005455730
SDSSJ131930.55+111324.7,199.877318,11.223555,131930.55+111324.7,199.8773193359380,11.223554611206100,1.6504000425338700,1048578,1,1,-26.95363612192220,0,0,0.0,-26.84211439775520,-1.0,46.04191486955800,46.23726028241680,0.004920657990408220
SDSSJ132553.44+124405.2,201.472673,12.734803,132553.44+124405.2,201.47267150878900,12.734803199768100,1.7454999685287500,2,1,1,-26.885997474590600,0,0,0.0,-26.841161598793600,-1.0,46.07225786471490,46.27333890955880,0.005285457229246150
SDSSJ132758.54+114846.0,201.993919,11.812786,132758.54+114846.0,201.99391174316400,11.812786102294900,1.6686999797821000,1048578,1,1,-26.39904999678600,0,0,0.0,-26.99813110594950,-1.0,45.88403659958590,46.12359202418680,0.02557398696659890
SDSSJ133118.02+111514.6,202.825103,11.254083,133118.02+111514.6,202.82510375976600,11.254082679748500,1.815500020980840,1048578,1,1,-26.95840725971170,0,0,0.0,-26.907087535218000,-1.0,46.03330234922440,46.19244337597530,0.002919817595510070
SDSSJ133003.14+105000.6,202.513114,10.833522,133003.14+105000.6,202.5131072998050,10.833521842956500,2.0380001068115200,3,1,1,-27.58530581708840,0,0,0.0,-26.64072063398050,-1.0,46.42858845372540,46.49845486934500,0.023697555529014900
SDSSJ132901.41+105304.9,202.255891,10.884696,132901.41+105304.9,202.25588989257800,10.884696006774900,1.9333000183105500,11,1,1,-26.934208346635000,0,1,113.65976424565200,-27.03550068406230,1233.4099141207300,45.971293996373700,45.97969706265990,0.00391507036750112
SDSSJ133222.17+125139.1,203.092406,12.860884,133222.17+125139.1,203.0924072265630,12.860883712768600,2.0448999404907200,2,1,1,-26.783424090828500,0,0,0.0,-27.121542369345800,-1.0,45.89885211419880,46.16910895082970,0.004427298754802840
SDSSJ133448.65+123344.5,203.70273,12.562381,133448.65+123344.5,203.70272827148400,12.56238079071050,1.8895000219345100,1048578,1,1,-26.80612643045660,0,0,0.0,-27.05752081906980,-1.0,45.90746746084610,46.1278024833339,0.006120238434812360
SDSSJ133308.51+122101.9,203.285479,12.350535,133308.51+122101.9,203.2854766845700,12.35053539276120,1.9558000564575200,1048578,1,1,-26.783670384730300,0,0,0.0,-27.053242197198200,-1.0,45.9612978655758,46.218109126987400,0.008264490951104690
SDSSJ133709.35+114012.1,204.28897,11.670042,133709.35+114012.1,204.28897094726600,11.670042037963900,1.7621999979019200,134225418,1,1,-27.21107442418390,0,2,245.01933364811000,-26.75338300601730,1388.6198223121600,46.18431870983640,46.32786953284550,0.003342459208316920
SDSSJ133641.87+110456.8,204.174464,11.082464,133641.87+110456.8,204.17446899414100,11.082464218139600,1.6999000310897800,3,1,1,-27.381169150048600,0,0,0.0,-26.800669678598800,-1.0,46.09947754387700,46.24764104809830,0.01766109528080790
SDSSJ133800.05+123028.9,204.500231,12.508042,133800.05+123028.9,204.50022888183600,12.508042335510300,1.9474999904632600,1048578,1,1,-26.789370207276300,0,0,0.0,-27.02056462433840,-1.0,45.970209691127600,46.26362885659800,0.0075417545509844
SDSSJ134022.41+114756.2,205.093376,11.798967,134022.41+114756.2,205.09336853027300,11.798967361450200,1.8823000192642200,2,1,1,-27.344021524102100,0,0,0.0,-26.787562960086900,-1.0,46.21034022302000,46.30698064514820,0.026354979440088500
SDSSJ134403.94+103552.3,206.016444,10.597872,134403.94+103552.3,206.01644897460900,10.597871780395500,1.892199993133550,1048579,1,1,-27.61234209210290,0,0,0.0,-26.682037748894300,-1.0,46.303111432890900,46.50575476551950,0.01762085608944230
SDSSJ134628.29+123107.0,206.617884,12.518629,134628.29+123107.0,206.61788940429700,12.51862907409670,2.0620999336242700,1048579,1,1,-27.11169736227160,1,0,0.0,-26.933386007424700,-1.0,46.14734081820610,46.221135819823600,0.018994799372958900
SDSSJ134814.11+121811.4,207.058811,12.303194,134814.11+121811.4,207.05880737304700,12.303194046020500,1.7209999561309800,1048578,1,1,-26.48858104249220,0,0,0.0,-27.07281149948750,-1.0,45.84100481808830,46.096903442068200,0.012758235212684500
SDSSJ134929.84+122706.8,207.374353,12.451913,134929.84+122706.8,207.37435913085900,12.451912879943800,1.722100019454960,3,1,1,-27.828930047870500,0,0,0.0,-26.46439959786020,-1.0,46.43950220225530,46.74297527311240,0.02155625561254350
SDSSJ135004.14+122633.5,207.517258,12.442646,135004.14+122633.5,207.5172576904300,12.442646026611300,1.6586999893188500,1048578,1,1,-26.73452932988970,0,0,0.0,-26.93663158063940,-1.0,45.954569925146300,46.244504070110600,0.0010924855548725600
SDSSJ135019.00+120240.3,207.57919,12.044546,135019.00+120240.3,207.57919311523400,12.044546127319300,1.694000005722050,2,1,1,-26.229988094116000,0,0,0.0,-27.073931544249200,-1.0,45.84294331049380,46.09977677998900,0.010977529303813300
SDSSJ135820.65+102503.4,209.586063,10.417623,135820.65+102503.4,209.5860595703130,10.417622566223100,1.9681999683380100,1048579,1,1,-27.348632213690500,0,0,0.0,-26.837856735764600,-1.0,46.22220240395200,46.25039616712370,0.01224334441798420
