col1,Name,RA_1_1,Dec_1_1,SDSS_NAME,RA_2,DEC_2,REDSHIFT,TARGET_FLAG_TARGET,UNIFORM_TARGET,COL_FLAG,MI_Z2,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL3000,LOGL1350,Separation_1,RA_1_2,Dec_1_2,r_z,Speak,e_Speak,Sint,e_Sint,Separation_1a,RA,DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,P_sidelobe,Separation
2678,SDSSJ084007.48+325248.3,130.031186,32.880099,084007.48+325248.3,130.031188964844,32.8801002502441,1.77289998531342,1048579.0,1.0,1,-26.5649665370754,0.0,0.0,0.0,-27.0732217441334,-1.0,45.8779345647921,45.9679218300685,0.0100301950065959,,,,,,,,,,,,,,,,
2679,SDSSJ084207.58+322646.7,130.531593,32.44631,084207.58+322646.7,130.531585693359,32.4463081359863,1.68439996242523,3.0,1.0,1,-28.5151490090398,0.0,0.0,0.0,-26.2642830188871,-1.0,46.6597468981972,46.7348080497901,0.023189848260422,,,,,,,,,,,,,,,,
2680,SDSSJ084443.75+324601.5,131.182325,32.767101,084443.75+324601.5,131.182327270508,32.7671012878418,1.66680002212524,2.0,1.0,1,-27.7961689067302,0.0,0.0,0.0,-26.4583127910271,-1.0,46.4143933696908,46.642395312272,0.0069508625517871,,,,,,,,,,,,,,,,
2681,SDSSJ085308.19+344412.9,133.284139,34.736929,085308.19+344412.9,133.284133911133,34.736930847168,1.84319996833801,1048579.0,1.0,1,-27.2243620228023,0.0,0.0,0.0,-26.7560352954721,-1.0,46.1955247943252,46.4576361055963,0.0164581164257085,,,,,,,,,,,,,,,,
2682,SDSSJ085618.22+335042.8,134.075937,33.845233,085618.22+335042.8,134.075942993164,33.8452339172363,1.72560000419617,2.0,1.0,1,-28.4341439931686,0.0,0.0,0.0,-26.2961791010528,-1.0,46.6420972864624,46.733357093197,0.0182210331485593,,,,,,,,,,,,,,,,
2683,SDSSJ085958.87+360448.0,134.995331,36.080002,085958.87+360448.0,134.995330810547,36.0800018310547,1.90139997005463,2.0,1.0,1,-27.1029592954916,0.0,0.0,0.0,-26.9519840568321,-1.0,46.023431953392496,46.2658390484159,8.20821826956695E-4,,,,,,,,,,,,,,,,
2684,SDSSJ085704.76+351950.0,134.269858,35.33056,085704.76+351950.0,134.26985168457,35.3305587768555,2.02640008926392,1048578.0,1.0,1,-27.5411468733268,0.0,0.0,0.0,-26.786991311482,-1.0,46.2121485947432,46.4395712697127,0.019063828880193,,,,,,,,,,,,,,,,
2685,SDSSJ090240.76+360851.6,135.669854,36.147671,090240.76+360851.6,135.669860839844,36.1476707458496,2.04990005493164,3.0,1.0,1,-28.6118007306909,1.0,0.0,0.0,-26.4505864298147,-1.0,46.5575584687885,46.4926912462633,0.0199044501810574,,,,,,,,,,,,,,,,
2686,SDSSJ090129.50+360539.2,135.372934,36.094233,090129.50+360539.2,135.372940063477,36.094234466552706,1.82299995422363,1048578.0,1.0,1,-26.5073867502275,0.0,0.0,0.0,-27.1290612504156,-1.0,45.7735059748401,46.0322261065602,0.0184117149744114,,,,,,,,,,,,,,,,
2687,SDSSJ090707.68+365006.3,136.782036,36.83509,090707.68+365006.3,136.782043457031,36.835090637207,2.05690002441406,2.0,1.0,1,-26.8632308319648,0.0,0.0,0.0,-27.0745760283181,-1.0,45.958709430710705,46.1738608569336,0.0216081401868827,,,,,,,,,,,,,,,,
2688,SDSSJ090946.40+362942.8,137.443372,36.495229,090946.40+362942.8,137.443374633789,36.4952278137207,1.67139995098114,1048578.0,1.0,1,-26.305751013313,0.0,0.0,0.0,-27.0689218057396,-1.0,45.8141095571303,46.0028804338934,0.0087371799120192,,,,,,,,,,,,,,,,
2689,SDSSJ091135.41+361436.1,137.897575,36.243376,091135.41+361436.1,137.897567749023,36.243377685546896,1.71159994602203,1048578.0,1.0,1,-26.7474645004204,1.0,0.0,0.0,-26.9567560243338,-1.0,45.9242751480391,45.8721970375284,0.0219098520883401,,,,,,,,,,,,,,,,
2690,SDSSJ091634.50+370933.5,139.143767,37.159328,091634.50+370933.5,139.143768310547,37.1593284606934,1.94089996814728,2.0,1.0,1,-27.2544240578384,0.0,0.0,0.0,-26.9020376107452,-1.0,46.08629110380551,46.3602418629656,0.0041095514809055,,,,,,,,,,,,,,,,
2691,SDSSJ091350.74+362411.0,138.461427,36.403058,091350.74+362411.0,138.46142578125,36.4030570983887,1.89709997177124,2.0,1.0,1,-26.7108334758718,0.0,0.0,0.0,-27.0214549464029,-1.0,45.9031805653506,46.3084470104973,0.004796408251882,,,,,,,,,,,,,,,,
2692,SDSSJ091413.16+364642.7,138.554835,36.778545,091413.16+364642.7,138.554840087891,36.7785453796387,1.78410005569458,2.0,1.0,1,-27.712171320063,0.0,0.0,0.0,-26.6030787589124,-1.0,46.3263548416238,46.5617229957526,0.0147341511516835,,,,,,,,,,,,,,,,
2693,SDSSJ091828.80+383747.9,139.620005,38.629975,091828.80+383747.9,139.620010375977,38.6299743652344,1.74880003929138,1048578.0,1.0,1,-27.2734936088041,0.0,0.0,0.0,-26.7650076368571,-1.0,46.1383864460638,46.374840270763,0.0152905709890073,,,,,,,,,,,,,,,,
2695,SDSSJ092653.25+373732.6,141.721881,37.625728,092653.25+373732.6,141.721878051758,37.6257286071777,2.02010011672974,2.0,1.0,1,-27.8065357753668,0.0,0.0,0.0,-26.6072897252483,-1.0,46.4041385148317,46.7267218265182,0.0086857345573986,,,,,,,,,,,,,,,,
1838,SDSSJ112755.24+514808.0,171.980177,51.802235,112755.24+514808.0,171.980178833008,51.8022346496582,1.67410004138947,2.0,1.0,1,-26.5366829297537,0.0,0.0,0.0,-26.9884458419105,-1.0,45.8998197942718,46.1014171955566,0.0042710351255189,171.980177,51.802235,DR7Q,,,,,0.0,,,,,,,,
2696,SDSSJ092203.56+385411.6,140.514842,38.903227,092203.56+385411.6,140.514846801758,38.9032287597656,1.90789997577667,3.0,1.0,1,-28.0357557180309,0.0,0.0,0.0,-26.5042510388564,-1.0,46.5001989295278,46.6481148248133,0.0148694336405775,,,,,,,,,,,,,,,,
2697,SDSSJ093808.10+385453.9,144.533791,38.914977,093808.10+385453.9,144.533798217773,38.9149780273438,1.67250001430511,1048578.0,1.0,1,-26.6198710153752,0.0,0.0,0.0,-26.959667753907,-1.0,45.9269959030642,46.1140956247098,0.0205530886755101,,,,,,,,,,,,,,,,
2698,SDSSJ093400.47+383827.5,143.501993,38.640977,093400.47+383827.5,143.501998901367,38.6409759521484,1.67400002479553,2.0,1.0,1,-27.4360778363849,0.0,0.0,0.0,-26.6137657099888,-1.0,46.2752785684691,46.3853490977974,0.0170172298355602,,,,,,,,,,,,,,,,
2699,SDSSJ093405.83+400022.8,143.524331,40.006356,093405.83+400022.8,143.524337768555,40.0063552856445,2.05749988555908,1.35273474E8,1.0,1,-27.4002573008516,0.0,0.0,0.0,-26.7971119798736,-1.0,46.2589529335653,46.4141537783615,0.01884064942493,,,,,,,,,,,,,,,,
2700,SDSSJ093618.77+404322.0,144.078217,40.722795,093618.77+404322.0,144.078216552734,40.7227935791016,1.92799997329712,2.0,1.0,1,-26.9558309901509,0.0,0.0,0.0,-26.9450863547646,-1.0,46.0740579485772,46.2154694883902,0.0052587781152446,,,,,,,,,,,,,,,,
2701,SDSSJ093929.20+394305.4,144.871674,39.718179,093929.20+394305.4,144.871673583984,39.7181777954102,1.90499997138977,1048578.0,1.0,1,-27.0208075396594,0.0,0.0,0.0,-27.0100401702887,-1.0,45.9831557664558,46.1615855551282,0.0044869279143667,,,,,,,,,,,,,,,,
2702,SDSSJ094340.17+394059.5,145.917402,39.683206,094340.17+394059.5,145.917404174805,39.6832046508789,1.72389996051788,1048578.0,1.0,1,-27.6024811515654,0.0,0.0,0.0,-26.582656829764,-1.0,46.355809796277,46.3506586291139,0.0077390809817725,,,,,,,,,,,,,,,,
2703,SDSSJ094614.76+394612.7,146.561536,39.770217,094614.76+394612.7,146.561538696289,39.7702178955078,2.05920004844666,2.0,1.0,1,-27.1279385870032,0.0,0.0,0.0,-26.891972759262,-1.0,46.1966931100356,46.315474458523,0.0081274119937077,,,,,,,,,,,,,,,,
2704,SDSSJ094601.92+412410.7,146.508041,41.402994,094601.92+412410.7,146.508041381836,41.4029922485352,1.6541999578476,2.0,1.0,1,-27.6236593098712,0.0,0.0,0.0,-26.5062002099319,-1.0,46.3664578231146,46.6925559385801,0.0063890188948605,,,,,,,,,,,,,,,,
2705,SDSSJ100434.92+411242.7,151.145504,41.211873,100434.92+411242.7,151.1455078125,41.2118721008301,1.73989999294281,7170.0,1.0,1,-26.4721617309379,0.0,0.0,0.0,-26.9477640381378,-1.0,45.9602209190369,46.2196460485811,0.0108205501408666,,,,,,,,,,,,,,,,
2706,SDSSJ095854.95+413045.6,149.72896,41.512679,095854.95+413045.6,149.728958129883,41.5126800537109,1.79240000247955,1048578.0,1.0,1,-26.7319220709762,0.0,0.0,0.0,-26.9809097990175,-1.0,45.9272047830802,46.1135009626693,0.006309062243414,,,,,,,,,,,,,,,,
1840,SDSSJ113608.50+514754.0,174.035434,51.798338,113608.50+514754.0,174.035430908203,51.79833984375,1.91410005092621,1048579.0,1.0,1,-27.2202494442593,0.0,0.0,0.0,-26.9200284587505,-1.0,46.1233983113165,46.01003219418391,0.0095623218754556,174.035434,51.798338,VI,1.2,0.1,1.2,0.2,0.0,,,,,,,,
2707,SDSSJ095823.22+413445.6,149.596777,41.579344,095823.22+413445.6,149.596771240234,41.579345703125,1.80229997634888,1048578.0,1.0,1,-27.1515485710666,0.0,0.0,0.0,-26.8057770577349,-1.0,46.118287843772094,46.3338496433856,0.0166785244102675,,,,,,,,,,,,,,,,
2708,SDSSJ100401.27+423123.1,151.005292,42.523102,100401.27+423123.1,151.005294799805,42.5231018066406,1.65330004692078,1048578.0,1.0,1,-28.4347405475852,0.0,0.0,0.0,-26.1509886018811,-1.0,46.7128099439392,47.002511299579,0.0074610337021812,,,,,,,,,,,,,,,,
2709,SDSSJ100415.16+415802.6,151.063195,41.967408,100415.16+415802.6,151.063201904297,41.9674072265625,1.97679996490479,3.0,1.0,1,-26.9596923675797,1.0,0.0,0.0,-26.9465156047231,-1.0,46.1343373874042,46.0374186873883,0.0186892465587179,,,,,,,,,,,,,,,,
2710,SDSSJ101239.47+424322.3,153.164476,42.722875,101239.47+424322.3,153.164474487305,42.7228736877441,1.77310001850128,2.0,1.0,1,-26.7599580516625,1.0,0.0,0.0,-26.9571888121633,-1.0,45.9933988052703,46.052640811072706,0.0061905198958444,,,,,,,,,,,,,,,,
2712,SDSSJ110347.43+085052.7,165.947636,8.847982,110347.43+085052.7,165.947631835938,8.84798240661621,1.95389997959137,1048578.0,1.0,1,-27.0103062767362,0.0,0.0,0.0,-26.9258550851591,-1.0,46.1033227813789,46.2055115541019,0.0148843904331814,,,,,,,,,,,,,,,,
2713,SDSSJ105951.05+090905.7,164.962716,9.15159,105951.05+090905.7,164.96272277832,9.15159034729004,1.68819999694824,7171.0,1.0,1,-28.5062288413252,0.0,0.0,0.0,-26.238590544211,-1.0,46.6527121579778,46.7974374446076,0.0241237601913301,,,,,,,,,,,,,,,,
2714,SDSSJ105814.04+100903.8,164.558505,10.151058,105814.04+100903.8,164.558502197266,10.1510581970215,1.67320001125336,2.0,1.0,1,-26.9200638307309,0.0,0.0,0.0,-26.8418310523243,-1.0,46.05081190158,46.1544191545221,0.0099571965056629,,,,,,,,,,,,,,,,
2716,SDSSJ110801.27+092320.9,167.005292,9.389158,110801.27+092320.9,167.005294799805,9.38915824890137,1.66270005702972,1048578.0,1.0,1,-26.9804230278569,0.0,0.0,0.0,-26.9099622467998,-1.0,45.94011151641649,46.1443717292503,0.009984553219094,,,,,,,,,,,,,,,,
2717,SDSSJ110742.74+102126.3,166.928096,10.357306,110742.74+102126.3,166.928100585938,10.3573055267334,1.92229998111725,3.0,1.0,1,-28.3985697948184,0.0,0.0,0.0,-26.5416154182564,-1.0,46.4914125568663,46.3897378505727,0.0163294917587584,,,,,,,,,,,,,,,,
2718,SDSSJ112322.55+084807.2,170.843993,8.802012,112322.55+084807.2,170.843994140625,8.80201244354248,1.90120005607605,1048578.0,1.0,1,-27.3874897432153,0.0,0.0,0.0,-26.7522410142483,-1.0,46.2195559636107,46.3759694830563,0.0043607449225855,,,,,,,,,,,,,,,,
2719,SDSSJ111529.95+085022.1,168.874831,8.839486,111529.95+085022.1,168.87483215332,8.83948612213135,1.87839996814728,1048579.0,1.0,1,-26.7860479675589,0.0,0.0,0.0,-26.9478601463038,-1.0,46.0275424421292,46.2246266117039,0.0041261314612108,,,,,,,,,,,,,,,,
2720,SDSSJ111624.84+104930.0,169.103535,10.82502,111624.84+104930.0,169.103530883789,10.8250198364258,1.84689998626709,1048579.0,1.0,1,-27.2211659214785,0.0,0.0,0.0,-26.8239559100849,-1.0,46.125349942122,46.3043673100934,0.0145665792185907,,,,,,,,,,,,,,,,
2721,SDSSJ112054.41+104439.6,170.226728,10.744347,112054.41+104439.6,170.22673034668,10.7443466186523,1.94980001449585,2.0,1.0,1,-27.8523163005941,0.0,0.0,0.0,-26.6326837737813,-1.0,46.3553794976769,46.5670796712623,0.0084127145180515,,,,,,,,,,,,,,,,
2722,SDSSJ112929.04+095438.4,172.371008,9.910685,112929.04+095438.4,172.371002197266,9.91068458557129,1.68099999427795,1048578.0,1.0,1,-26.3976239064,0.0,0.0,0.0,-27.0078131625632,-1.0,45.8729293104383,46.1259220413343,0.0206321228906665,,,,,,,,,,,,,,,,
2723,SDSSJ112924.08+103104.7,172.350341,10.517999,112924.08+103104.7,172.350341796875,10.5179986953735,1.93729996681213,1048578.0,1.0,1,-26.8424340024297,0.0,0.0,0.0,-26.9809453134847,-1.0,46.0242508587306,46.2620254897452,0.0030262427418051,,,,,,,,,,,,,,,,
2724,SDSSJ113642.26+105825.8,174.176114,10.973843,113642.26+105825.8,174.176116943359,10.9738426208496,1.68990004062653,1048578.0,1.0,1,-27.6469106913804,0.0,0.0,0.0,-26.5780566241877,-1.0,46.3062288463752,46.5023634391926,0.0104915037411571,,,,,,,,,,,,,,,,
2725,SDSSJ114656.65+094833.9,176.736062,9.809429,114656.65+094833.9,176.736068725586,9.80942916870117,1.8724000453949,1048578.0,1.0,1,-26.7708309979794,0.0,0.0,0.0,-26.9823717873019,-1.0,45.9956345357574,46.2560491205014,0.0238658539699834,,,,,,,,,,,,,,,,
2726,SDSSJ114731.80+092034.0,176.882536,9.3428,114731.80+092034.0,176.882537841797,9.34280014038086,1.76150000095367,1048578.0,1.0,1,-26.6184023747224,0.0,0.0,0.0,-26.9773838108107,-1.0,45.9571020703187,46.137184501462706,0.0065620032096172,,,,,,,,,,,,,,,,
2727,SDSSJ114531.04+105818.3,176.37935,10.971754,114531.04+105818.3,176.379348754883,10.9717540740967,1.68069994449615,1048579.0,1.0,1,-27.0502521236689,0.0,0.0,0.0,-26.8304247032137,-1.0,46.131748687656895,45.9756151238505,0.0044085656921983,,,,,,,,,,,,,,,,
2728,SDSSJ114741.87+105914.4,176.924483,10.987351,114741.87+105914.4,176.92448425293,10.9873514175415,1.66879999637604,2.0,1.0,1,-27.8894177008952,0.0,0.0,0.0,-26.4637399791439,-1.0,46.4502323816426,46.4500001934798,0.0046760506517936,,,,,,,,,,,,,,,,
2730,SDSSJ115148.02+105026.2,177.950109,10.840633,115148.02+105026.2,177.950103759766,10.840633392334,2.06879997253418,3.0,1.0,1,-27.141617138754,0.0,0.0,0.0,-26.9000223709735,-1.0,46.1782318736508,46.2963962538646,0.0185819395875476,,,,,,,,,,,,,,,,
2731,SDSSJ115301.02+102401.8,178.254271,10.400502,115301.02+102401.8,178.254272460938,10.400502204895,1.80359995365143,1048578.0,1.0,1,-26.5507959189639,0.0,0.0,0.0,-27.0056588244646,-1.0,45.910704897497,46.1637149269667,0.0052252877301013,,,,,,,,,,,,,,,,
2732,SDSSJ115407.35+102022.5,178.530651,10.33961,115407.35+102022.5,178.530654907227,10.3396100997925,1.87419998645782,1048579.0,1.0,1,-26.9252072552254,0.0,0.0,0.0,-26.9607012834014,-1.0,45.9988620396764,46.2283649043978,0.0138422629259613,,,,,,,,,,,,,,,,
2733,SDSSJ120342.24+102831.7,180.926011,10.475478,120342.24+102831.7,180.926010131836,10.4754781723022,1.8882999420166,2.0,1.0,1,-28.0611335529368,0.0,0.0,0.0,-26.4771908250205,-1.0,46.5185636102606,46.6557911307818,0.0031352710858539,,,,,,,,,,,,,,,,
7604,SDSSJ135721.77+005501.1,209.340731,0.916988,135721.77+005501.1,209.340728759766,0.916988015174866,1.99660003185272,3145748.0,0.0,1,-27.7420994086893,1.0,1.0,3.36876151415143,-26.6249486880802,14.2042711793649,46.3990686717196,46.4442258095759,0.008063996039514,,,,,,,,,209.3407941885672,0.9170508417108001,4.19209630387,0.8970849355399999,1.6178829447999998,0.25928496879,0.01,0.32080126870106107
2735,SDSSJ120727.09+084639.4,181.862911,8.777616,120727.09+084639.4,181.862915039063,8.77761554718018,1.65970003604889,1048578.0,1.0,1,-26.5954991084889,0.0,0.0,0.0,-26.9925596837433,-1.0,45.8684581912698,46.0536758512416,0.0144624919325826,,,,,,,,,,,,,,,,
2736,SDSSJ120525.54+093822.1,181.356433,9.639485,120525.54+093822.1,181.356430053711,9.6394853591919,1.95270001888275,1048578.0,1.0,1,-26.8570726920534,0.0,0.0,0.0,-26.9030621055952,-1.0,46.0890123100319,46.3654087743854,0.0105365321731546,,,,,,,,,,,,,,,,
2737,SDSSJ120539.47+104555.9,181.414499,10.765549,120539.47+104555.9,181.414505004883,10.7655487060547,1.77900004386902,1048578.0,1.0,1,-26.5727805981813,0.0,0.0,0.0,-27.0011337171999,-1.0,45.9122706180849,46.1891555944033,0.0212634509348068,,,,,,,,,,,,,,,,
2738,SDSSJ120937.02+103756.8,182.404263,10.632469,120937.02+103756.8,182.404266357422,10.6324691772461,1.99430000782013,1048578.0,1.0,1,-27.0244249538044,0.0,0.0,0.0,-26.9348592443599,-1.0,46.0664188577247,46.4122720434235,0.0118963262078314,,,,,,,,,,,,,,,,
2739,SDSSJ120937.13+101607.6,182.404729,10.268802,120937.13+101607.6,182.404724121094,10.268801689148,1.75419998168945,1048579.0,1.0,1,-27.262917043455,0.0,0.0,0.0,-26.7468073200213,-1.0,46.1806067044111,46.3755202887216,0.0173189180410899,,,,,,,,,,,,,,,,
3590,SDSSJ164125.22+225704.0,250.355113,22.951125,164125.22+225704.0,250.355117797852,22.9511241912842,2.06299996376038,1.37371146E8,1.0,1,-27.0648603231881,0.0,1.0,257.329525235313,-26.9547248502041,2318.53933855089,46.1111454409484,46.2349152184315,0.0161692216091665,,,,,,,,,250.35518202298007,22.95115945584721,580.55425202785,2.13247614089,466.77367167472,0.44681376312,-1.0,0.26027146401548856
2740,SDSSJ121111.46+100826.8,182.797779,10.140781,121111.46+100826.8,182.797775268555,10.1407814025879,1.99570000171661,1048579.0,1.0,1,-26.7765909477873,0.0,0.0,0.0,-27.0471261109476,-1.0,45.956361727568094,46.2297130485019,0.0133025385388702,,,,,,,,,,,,,,,,
2741,SDSSJ122213.62+094735.6,185.55675,9.793227,122213.62+094735.6,185.556747436523,9.79322719573975,1.91439998149872,3.0,1.0,1,-27.6408135882758,0.0,0.0,0.0,-26.647767789153,-1.0,46.3693137640764,46.4211905479417,0.0091212978196345,,,,,,,,,,,,,,,,
2742,SDSSJ121628.07+095133.3,184.116971,9.859254,121628.07+095133.3,184.116973876953,9.85925388336182,1.79180002212524,1048578.0,1.0,1,-26.6188467731802,0.0,0.0,0.0,-27.0555176712939,-1.0,45.8795416448514,46.1482490658887,0.0102127075780739,,,,,,,,,,,,,,,,
2743,SDSSJ121501.63+102838.1,183.75682,10.47725,121501.63+102838.1,183.756820678711,10.4772500991821,1.97019994258881,7170.0,1.0,1,-28.0578108722785,0.0,0.0,0.0,-26.5147606853257,-1.0,46.5354241502101,46.612348953443295,0.0024290079602577,,,,,,,,,,,,,,,,
2744,SDSSJ121516.94+102352.3,183.820596,10.397875,121516.94+102352.3,183.820602416992,10.3978748321533,1.78320002555847,1048579.0,1.0,1,-26.9630118635234,0.0,0.0,0.0,-26.8896137787542,-1.0,46.0325729418236,46.3277354102046,0.0227298413283273,,,,,,,,,,,,,,,,
2745,SDSSJ121835.17+101104.3,184.646551,10.184538,121835.17+101104.3,184.646545410156,10.1845378875732,1.64970004558563,3.0,1.0,1,-26.2757824263001,0.0,0.0,0.0,-26.9482568505314,-1.0,45.9224615662574,46.0945253272826,0.0198104945894815,,,,,,,,,,,,,,,,
2747,SDSSJ122412.51+100141.6,186.052131,10.028237,122412.51+100141.6,186.052124023438,10.0282373428345,1.79209995269775,3.0,1.0,1,-27.1821793264826,0.0,0.0,0.0,-26.7527799603242,-1.0,46.1958787640722,46.3423409763285,0.0247626861062757,,,,,,,,,,,,,,,,
2748,SDSSJ123154.21+093220.4,187.975903,9.539023,123154.21+093220.4,187.97590637207,9.53902339935303,1.90489995479584,1048579.0,1.0,1,-27.2173593109587,0.0,0.0,0.0,-26.8549393786015,-1.0,46.1227072934023,46.3786671491298,0.0120576165271066,,,,,,,,,,,,,,,,
2749,SDSSJ123105.03+100425.0,187.770989,10.073635,123105.03+100425.0,187.77099609375,10.0736351013184,2.0404999256134,2.0,1.0,1,-27.2719633119243,0.0,0.0,0.0,-26.8951444019951,-1.0,46.1206551070393,46.3992120952193,0.0251464535286762,,,,,,,,,,,,,,,,
1841,SDSSJ114314.69+510542.1,175.811218,51.095033,114314.69+510542.1,175.811218261719,51.0950317382813,1.85020005702972,1048579.0,1.0,1,-27.1093482168957,0.0,0.0,0.0,-26.8636420079806,-1.0,46.1293860973907,46.2681865288228,0.0045805679395646,175.811218,51.095033,VI,,,,,0.0,,,,,,,,
2750,SDSSJ123139.39+102831.3,187.914137,10.475382,123139.39+102831.3,187.914138793945,10.4753818511963,1.99699997901917,1048578.0,1.0,1,-27.070391720163,0.0,0.0,0.0,-26.9658563263867,-1.0,46.0326064727495,46.2797508633345,0.0063731187800976,,,,,,,,,,,,,,,,
2751,SDSSJ123147.27+101705.3,187.946982,10.284833,123147.27+101705.3,187.946975708008,10.2848329544067,1.7335000038147,1048578.0,1.0,1,-26.8274376482733,0.0,0.0,0.0,-26.8945858478133,-1.0,46.0351822346768,46.252224314518706,0.0222878247553724,,,,,,,,,,,,,,,,
667,SDSSJ112702.43+023108.9,171.760161,2.519161,112702.43+023108.9,171.760162353516,2.51916098594666,1.65400004386902,3145748.0,0.0,1,-26.6968584632104,0.0,1.0,177.471335634549,-26.9604997526394,1620.42140143697,45.9213971170289,46.2574229371235,0.0048682101155601,,,,,,,,,171.76038186903182,2.5191183963443797,103.72946939472999,0.40835085708999996,71.17199373231,0.18184961119000004,-1.0,0.8090310821194661
2752,SDSSJ123329.61+092518.1,188.373401,9.421711,123329.61+092518.1,188.373397827148,9.42171096801758,1.84909999370575,1048579.0,1.0,1,-27.67274180757,0.0,0.0,0.0,-26.6188679063647,-1.0,46.3456491299053,46.5793671491667,0.0112687697563002,,,,,,,,,,,,,,,,
3310,SDSSJ165022.92+242734.6,252.595526,24.459617,165022.92+242734.6,252.595520019531,24.4596176147461,1.97560000419617,1048579.0,1.0,1,-27.3558882318891,0.0,2.0,81.4456281385241,-26.7910408672486,503.394706464805,46.226923636233,46.3813247217402,0.0197220325598059,,,,,,,,,252.59552329484444,24.45962830510186,27.6787797886,0.2276429046500001,25.204159530290003,0.12305579470999999,0.0,0.04165257987832438
2753,SDSSJ123954.95+105605.1,189.978991,10.934769,123954.95+105605.1,189.978988647461,10.9347686767578,1.94579994678497,2.0,1.0,1,-26.8495850310125,0.0,0.0,0.0,-26.9623763938879,-1.0,46.0346689959223,46.309788324512894,0.0083964017461463,,,,,,,,,,,,,,,,
2754,SDSSJ124053.01+105649.1,190.220908,10.946978,124053.01+105649.1,190.220901489258,10.9469776153564,1.92330002784729,1048579.0,1.0,1,-27.3925791383582,0.0,0.0,0.0,-26.7460074233607,-1.0,46.2473202464402,46.4753402607117,0.023053790173363,,,,,,,,,,,,,,,,
2755,SDSSJ124100.43+104319.4,190.251831,10.722071,124100.43+104319.4,190.251831054688,10.7220706939697,1.92750000953674,2.0,1.0,1,-27.3065453078622,0.0,0.0,0.0,-26.8035011449741,-1.0,46.2028341574976,46.3235731703168,0.0011185619623401,,,,,,,,,,,,,,,,
2756,SDSSJ094901.07+070503.4,147.254498,7.084293,094901.07+070503.4,147.254501342773,7.08429288864136,1.88750004768372,1048579.0,1.0,1,-26.7827088421529,0.0,0.0,0.0,-26.9888154800949,-1.0,46.0070632054945,46.1284231746925,0.0119488411896303,,,,,,,,,,,,,,,,
2757,SDSSJ094254.07+073956.3,145.725315,7.665643,094254.07+073956.3,145.725311279297,7.66564321517944,1.9375,1048578.0,1.0,1,-26.9094962997925,0.0,0.0,0.0,-26.9768403284118,-1.0,46.0351564204333,46.2161717204707,0.0132974120201003,,,,,,,,,,,,,,,,
2758,SDSSJ095820.50+073436.0,149.58544,7.576687,095820.50+073436.0,149.585433959961,7.57668685913086,1.87800002098084,3.0,1.0,1,-27.4912108091274,0.0,0.0,0.0,-26.7960651217615,-1.0,46.1799145294511,46.3186890141743,0.0215602635597234,,,,,,,,,,,,,,,,
2760,SDSSJ094935.54+083254.9,147.398112,8.548593,094935.54+083254.9,147.39811706543,8.54859256744385,1.92139995098114,1048578.0,1.0,1,-26.7985746091181,0.0,0.0,0.0,-27.0035515253128,-1.0,45.996058535210096,46.1308386022878,0.0181000624256966,,,,,,,,,,,,,,,,
2761,SDSSJ095352.69+080103.6,148.469571,8.01767,095352.69+080103.6,148.469573974609,8.01766967773438,1.71909999847412,2.0,1.0,1,-27.8848999102318,0.0,0.0,0.0,-26.4902207978016,-1.0,46.4234410906249,46.4892236124588,0.0106671948335698,,,,,,,,,,,,,,,,
2762,SDSSJ100314.53+080433.4,150.810566,8.075947,100314.53+080433.4,150.810562133789,8.07594680786133,2.06879997253418,2.0,1.0,1,-27.5266336657808,0.0,0.0,0.0,-26.8427183324817,-1.0,46.2307282677278,46.2533275135511,0.0137976760673401,,,,,,,,,,,,,,,,
2763,SDSSJ100333.65+085710.3,150.89023,8.952872,100333.65+085710.3,150.890228271484,8.95287227630615,1.84669995307922,1048578.0,1.0,1,-27.1667024383636,0.0,0.0,0.0,-26.9045882792812,-1.0,46.0909046275956,46.1163526296828,0.0062268064729123,,,,,,,,,,,,,,,,
2764,SDSSJ100955.49+091520.8,152.481229,9.255782,100955.49+091520.8,152.481231689453,9.25578212738037,1.76520001888275,3.0,1.0,1,-27.0136887164444,0.0,0.0,0.0,-26.9723373665569,-1.0,45.9325402408425,46.0493460529635,0.0095669690655054,,,,,,,,,,,,,,,,
2765,SDSSJ101416.38+090815.2,153.568267,9.137579,101416.38+090815.2,153.568267822266,9.1375789642334,1.88719999790192,1048579.0,1.0,1,-27.3139476113396,0.0,0.0,0.0,-26.8302390355201,-1.0,46.14548099776329,46.33495103399311,0.0029254264366401,,,,,,,,,,,,,,,,
2766,SDSSJ101751.33+092057.5,154.46388,9.349333,101751.33+092057.5,154.463882446289,9.34933280944824,1.75109994411469,1048579.0,1.0,1,-27.5503729297752,0.0,0.0,0.0,-26.673653578597,-1.0,46.2925521867743,46.1372092289931,0.0087166898988528,,,,,,,,,,,,,,,,
2767,SDSSJ102038.73+094259.6,155.161378,9.716568,102038.73+094259.6,155.161376953125,9.71656799316406,1.90919995307922,3.0,1.0,1,-27.17257354195,0.0,0.0,0.0,-26.8573041921623,-1.0,46.1695042883013,46.1832210009554,0.0037147677581345,,,,,,,,,,,,,,,,
